startedAt;prod1-1:2.29.0;source;prod1-65:2.29.1;prod1-65:2.29.2;prod1-65:2.29.3;prod1-65:2.29.9
2025-04-23 00:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 00:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 00:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 00:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 01:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 01:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 01:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 01:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 02:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 02:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 02:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 02:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 03:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 03:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 03:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 03:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 04:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 04:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 04:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 04:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 05:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 05:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 05:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 05:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 06:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 06:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 06:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 06:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.096;;
2025-04-23 07:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.06;;
2025-04-23 07:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.052;;
2025-04-23 07:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.1;;
2025-04-23 07:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.048;;
2025-04-23 08:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.061;;
2025-04-23 08:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.014;;
2025-04-23 08:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.029;;
2025-04-23 08:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.024;;
2025-04-23 09:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.024;;
2025-04-23 09:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.011;;
2025-04-23 09:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.022;;
2025-04-23 09:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.024;;
2025-04-23 10:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.02;;
2025-04-23 10:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.024;;
2025-04-23 10:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.012;;
2025-04-23 10:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.011;;
2025-04-23 11:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.02;;
2025-04-23 11:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.032;;
2025-04-23 11:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.016;;
2025-04-23 11:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 12:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 12:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 12:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 12:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 13:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 13:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 13:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 13:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 14:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.076;;
2025-04-23 14:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.012;;
2025-04-23 14:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 14:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.032;;
2025-04-23 15:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.004;;
2025-04-23 15:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 15:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 15:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 16:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 16:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 16:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 16:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 17:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 17:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 17:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 17:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 18:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 18:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 18:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 18:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 19:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 19:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 19:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 19:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 20:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 20:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 20:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 20:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 21:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 21:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 21:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 21:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 22:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 22:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 22:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 22:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 23:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 23:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 23:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-23 23:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 00:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 00:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 00:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 00:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 01:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 01:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 01:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 01:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 02:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 02:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 02:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 02:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 03:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 03:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 03:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 03:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 04:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 04:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 04:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 04:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 05:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 05:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 05:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 05:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 06:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 06:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 06:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.044;;
2025-04-24 06:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.004;;
2025-04-24 07:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 07:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 07:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 07:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 08:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 08:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.032;;
2025-04-24 08:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.236;;
2025-04-24 08:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.016;;
2025-04-24 09:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.024;;
2025-04-24 09:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 09:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.028;;
2025-04-24 09:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.104;;
2025-04-24 10:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.076;;
2025-04-24 10:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.028;;
2025-04-24 10:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.172;;
2025-04-24 10:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.168;;
2025-04-24 11:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.06;;
2025-04-24 11:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.035;;
2025-04-24 11:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 11:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.092;;
2025-04-24 12:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.018;;
2025-04-24 12:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.002;;
2025-04-24 12:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.006;;
2025-04-24 12:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.006;;
2025-04-24 13:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.04;;
2025-04-24 13:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.009;;
2025-04-24 13:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.02;;
2025-04-24 13:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.004;;
2025-04-24 14:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 14:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 14:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 14:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 15:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 15:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.099;;
2025-04-24 15:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.055;;
2025-04-24 15:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 16:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 16:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 16:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 16:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 17:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 17:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 17:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 17:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 18:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 18:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 18:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 18:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 19:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 19:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 19:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 19:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 20:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 20:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 20:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 20:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 21:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 21:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 21:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 21:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 22:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 22:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 22:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 22:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 23:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 23:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 23:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-24 23:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 00:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 00:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 00:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 00:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 01:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 01:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 01:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 01:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 02:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 02:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 02:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 02:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 03:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 03:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 03:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 03:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 04:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 04:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 04:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 04:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 05:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 05:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 05:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 05:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 06:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 06:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 06:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 06:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 07:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.004;;
2025-04-25 07:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.056;;
2025-04-25 07:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.02;;
2025-04-25 07:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 08:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.026;;
2025-04-25 08:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.104;;
2025-04-25 08:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.1;;
2025-04-25 08:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.032;;
2025-04-25 09:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.005;;
2025-04-25 09:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.006;;
2025-04-25 09:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.026;;
2025-04-25 09:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.024;;
2025-04-25 10:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.032;;
2025-04-25 10:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.007;;
2025-04-25 10:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.055;;
2025-04-25 10:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.017;;
2025-04-25 11:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.011;;
2025-04-25 11:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.027;;
2025-04-25 11:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.002;;
2025-04-25 11:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.002;;
2025-04-25 12:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.016;;
2025-04-25 12:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.001;;
2025-04-25 12:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.044;;
2025-04-25 12:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.112;;
2025-04-25 13:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.043;;
2025-04-25 13:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 13:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.069;;
2025-04-25 13:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.016;;
2025-04-25 14:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.027;;
2025-04-25 14:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.017;;
2025-04-25 14:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.015;;
2025-04-25 14:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.004;;
2025-04-25 15:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 15:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.005;;
2025-04-25 15:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 15:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 16:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 16:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 16:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 16:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 17:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 17:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 17:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 17:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 18:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 18:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 18:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 18:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 19:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 19:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 19:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 19:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 20:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 20:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 20:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 20:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 21:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 21:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 21:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 21:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 22:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 22:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 22:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 22:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 23:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 23:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 23:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-25 23:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 00:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 00:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 00:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 00:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 01:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 01:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 01:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 01:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 02:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 02:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 02:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 02:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 03:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 03:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 03:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 03:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 04:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 04:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 04:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 04:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 05:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 05:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 05:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 05:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 06:00:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 06:15:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.0;;
2025-04-26 06:30:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.004;;
2025-04-26 06:45:00+00:00;;df-prod-Marc-1-65:2.29.2;;0.1;;
