startedAt;percentage_cons;percentage_cons;percentage_cons;percentage_cons;valuecons;valuecons;valuecons;valuecons;total_sum_cons
2025-02-03 16:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.728;0.0;0.728
2025-02-03 17:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.404;0.0;0.404
2025-02-03 17:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.444;0.0;0.444
2025-02-03 17:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.524;0.0;0.524
2025-02-03 17:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.5;0.0;0.5
2025-02-03 18:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.38;0.0;0.38
2025-02-03 18:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.472;0.0;0.472
2025-02-03 18:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.364;0.0;0.364
2025-02-03 18:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.412;0.0;0.412
2025-02-03 19:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.348;0.0;0.348
2025-02-03 19:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.248;0.0;0.248
2025-02-03 19:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.284;0.0;0.284
2025-02-03 19:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.296;0.0;0.296
2025-02-03 20:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.204;0.0;0.204
2025-02-03 20:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.336;0.0;0.336
2025-02-03 20:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.384;0.0;0.384
2025-02-03 20:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.344;0.0;0.344
2025-02-03 21:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.256;0.0;0.256
2025-02-03 21:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.308;0.0;0.308
2025-02-03 21:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.368;0.0;0.368
2025-02-03 21:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.34;0.0;0.34
2025-02-03 22:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.26;0.0;0.26
2025-02-03 22:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.264;0.0;0.264
2025-02-03 22:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.196;0.0;0.196
2025-02-03 22:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.284;0.0;0.284
2025-02-03 23:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.2;0.0;0.2
2025-02-03 23:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.188;0.0;0.188
2025-02-03 23:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.196;0.0;0.196
2025-02-03 23:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.272;0.0;0.272
2025-02-04 00:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.124;0.0;0.124
2025-02-04 00:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.124;0.0;0.124
2025-02-04 00:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.388;0.0;0.388
2025-02-04 00:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.316;0.0;0.316
2025-02-04 01:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.3;0.0;0.3
2025-02-04 01:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.36;0.0;0.36
2025-02-04 01:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.372;0.0;0.372
2025-02-04 01:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.248;0.0;0.248
2025-02-04 02:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.284;0.0;0.284
2025-02-04 02:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.328;0.0;0.328
2025-02-04 02:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.384;0.0;0.384
2025-02-04 02:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.2;0.0;0.2
2025-02-04 03:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.216;0.0;0.216
2025-02-04 03:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.228;0.0;0.228
2025-02-04 03:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.336;0.0;0.336
2025-02-04 03:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.228;0.0;0.228
2025-02-04 04:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.26;0.0;0.26
2025-02-04 04:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.308;0.0;0.308
2025-02-04 04:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.572;0.0;0.572
2025-02-04 04:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.38;0.0;0.38
2025-02-04 05:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.42;0.0;0.42
2025-02-04 05:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.412;0.0;0.412
2025-02-04 05:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.496;0.0;0.496
2025-02-04 05:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.424;0.0;0.424
2025-02-04 06:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.312;0.0;0.312
2025-02-04 06:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.36;0.0;0.36
2025-02-04 06:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.464;0.0;0.464
2025-02-04 06:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.996;0.0;0.996
2025-02-04 07:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.368;0.0;0.368
2025-02-04 07:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.276;0.0;0.276
2025-02-04 07:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.464;0.0;0.464
2025-02-04 07:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.476;0.0;0.476
2025-02-04 08:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.324;0.0;0.324
2025-02-04 08:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.5;0.0;0.5
2025-02-04 08:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.62;0.0;0.62
2025-02-04 08:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.76;0.0;0.76
2025-02-04 09:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.604;0.0;0.604
2025-02-04 09:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.652;0.0;0.652
2025-02-04 09:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.72;0.0;0.72
2025-02-04 09:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.824;0.0;0.824
2025-02-04 10:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.82;0.0;0.82
2025-02-04 10:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.416;0.0;0.416
2025-02-04 10:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;1.46;0.0;1.46
2025-02-04 10:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;2.08;0.0;2.08
2025-02-04 11:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;1.084;0.0;1.084
2025-02-04 11:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.748;0.0;0.748
2025-02-04 11:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.64;0.0;0.64
2025-02-04 11:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.328;0.0;0.328
2025-02-04 12:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.296;0.0;0.296
2025-02-04 12:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.316;0.0;0.316
2025-02-04 12:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.268;0.0;0.268
2025-02-04 12:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.532;0.0;0.532
2025-02-04 13:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.332;0.0;0.332
2025-02-04 13:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.268;0.0;0.268
2025-02-04 13:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.42;0.0;0.42
2025-02-04 13:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.548;0.0;0.548
2025-02-04 14:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.976;0.0;0.976
2025-02-04 14:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.756;0.0;0.756
2025-02-04 14:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;1.024;0.0;1.024
2025-02-04 14:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;2.064;0.0;2.064
2025-02-04 15:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;2.412;0.0;2.412
2025-02-04 15:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;2.308;0.0;2.308
2025-02-04 15:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;1.16;0.0;1.16
2025-02-04 15:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.684;0.0;0.684
2025-02-04 16:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.344;0.0;0.344
2025-02-04 16:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.384;0.0;0.384
2025-02-04 16:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.376;0.0;0.376
2025-02-04 16:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.768;0.0;0.768
2025-02-04 17:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.664;0.0;0.664
2025-02-04 17:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.28;0.0;0.28
2025-02-04 17:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.784;0.0;0.784
2025-02-04 17:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;1.532;0.0;1.532
2025-02-04 18:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.58;0.0;0.58
2025-02-04 18:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.38;0.0;0.38
2025-02-04 18:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.88;0.0;0.88
2025-02-04 18:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.62;0.0;0.62
2025-02-04 19:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.816;0.0;0.816
2025-02-04 19:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.732;0.0;0.732
2025-02-04 19:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.856;0.0;0.856
2025-02-04 19:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;1.468;0.0;1.468
2025-02-04 20:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.908;0.0;0.908
2025-02-04 20:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.848;0.0;0.848
2025-02-04 20:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.476;0.0;0.476
2025-02-04 20:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.328;0.0;0.328
2025-02-04 21:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.184;0.0;0.184
2025-02-04 21:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.216;0.0;0.216
2025-02-04 21:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.22;0.0;0.22
2025-02-04 21:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.308;0.0;0.308
2025-02-04 22:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.212;0.0;0.212
2025-02-04 22:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.204;0.0;0.204
2025-02-04 22:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.172;0.0;0.172
2025-02-04 22:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.396;0.0;0.396
2025-02-04 23:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.272;0.0;0.272
2025-02-04 23:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.324;0.0;0.324
2025-02-04 23:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.384;0.0;0.384
2025-02-04 23:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.312;0.0;0.312
2025-02-05 00:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.268;0.0;0.268
2025-02-05 00:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.284;0.0;0.284
2025-02-05 00:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.36;0.0;0.36
2025-02-05 00:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.18;0.0;0.18
2025-02-05 01:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.208;0.0;0.208
2025-02-05 01:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.272;0.0;0.272
2025-02-05 01:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.24;0.0;0.24
2025-02-05 01:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.148;0.0;0.148
2025-02-05 02:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.22;0.0;0.22
2025-02-05 02:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.24;0.0;0.24
2025-02-05 02:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.252;0.0;0.252
2025-02-05 02:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.24;0.0;0.24
2025-02-05 03:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.312;0.0;0.312
2025-02-05 03:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.348;0.0;0.348
2025-02-05 03:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.36;0.0;0.36
2025-02-05 03:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.288;0.0;0.288
2025-02-05 04:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.292;0.0;0.292
2025-02-05 04:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.328;0.0;0.328
2025-02-05 04:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.708;0.0;0.708
2025-02-05 04:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.356;0.0;0.356
2025-02-05 05:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.308;0.0;0.308
2025-02-05 05:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.328;0.0;0.328
2025-02-05 05:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.424;0.0;0.424
2025-02-05 05:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.328;0.0;0.328
2025-02-05 06:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.22;0.0;0.22
2025-02-05 06:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.28;0.0;0.28
2025-02-05 06:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.328;0.0;0.328
2025-02-05 06:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.324;0.0;0.324
2025-02-05 07:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.552;0.0;0.552
2025-02-05 07:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.908;0.0;0.908
2025-02-05 07:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.832;0.0;0.832
2025-02-05 07:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.32;0.0;0.32
2025-02-05 08:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;1.112;0.0;1.112
2025-02-05 08:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.368;0.0;0.368
2025-02-05 08:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.284;0.0;0.284
2025-02-05 08:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.288;0.0;0.288
2025-02-05 09:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.256;0.0;0.256
2025-02-05 09:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.264;0.0;0.264
2025-02-05 09:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.144;0.0;0.144
2025-02-05 09:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.2;0.0;0.2
2025-02-05 10:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.26;0.0;0.26
2025-02-05 10:15:00+00:00;17.073;2.134;78.049;2.744;0.056;0.007;0.256;0.009;0.328
2025-02-05 10:30:00+00:00;2.273;0.0;95.455;2.273;0.004;0.0;0.168;0.004;0.17600000000000002
2025-02-05 10:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.184;0.0;0.184
2025-02-05 11:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.248;0.0;0.248
2025-02-05 11:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.364;0.0;0.364
2025-02-05 11:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.288;0.0;0.288
2025-02-05 11:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.344;0.0;0.344
2025-02-05 12:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.372;0.0;0.372
2025-02-05 12:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.26;0.0;0.26
2025-02-05 12:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.292;0.0;0.292
2025-02-05 12:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.264;0.0;0.264
2025-02-05 13:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.372;0.0;0.372
2025-02-05 13:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.184;0.0;0.184
2025-02-05 13:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.192;0.0;0.192
2025-02-05 13:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.184;0.0;0.184
2025-02-05 14:00:00+00:00;7.764;46.273;45.963;0.0;0.05;0.298;0.296;0.0;0.6439999999999999
2025-02-05 14:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.208;0.0;0.208
2025-02-05 14:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.252;0.0;0.252
2025-02-05 14:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.288;0.0;0.288
2025-02-05 15:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.356;0.0;0.356
2025-02-05 15:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.384;0.0;0.384
2025-02-05 15:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.4;0.0;0.4
2025-02-05 15:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.36;0.0;0.36
2025-02-05 16:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.608;0.0;0.608
2025-02-05 16:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.408;0.0;0.408
2025-02-05 16:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.576;0.0;0.576
2025-02-05 16:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.584;0.0;0.584
2025-02-05 17:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.308;0.0;0.308
2025-02-05 17:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.304;0.0;0.304
2025-02-05 17:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.588;0.0;0.588
2025-02-05 17:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.272;0.0;0.272
2025-02-05 18:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.288;0.0;0.288
2025-02-05 18:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.276;0.0;0.276
2025-02-05 18:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.376;0.0;0.376
2025-02-05 18:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.288;0.0;0.288
2025-02-05 19:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.284;0.0;0.284
2025-02-05 19:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.404;0.0;0.404
2025-02-05 19:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.396;0.0;0.396
2025-02-05 19:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.268;0.0;0.268
2025-02-05 20:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.328;0.0;0.328
2025-02-05 20:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.38;0.0;0.38
2025-02-05 20:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.316;0.0;0.316
2025-02-05 20:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.288;0.0;0.288
2025-02-05 21:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.268;0.0;0.268
2025-02-05 21:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.316;0.0;0.316
2025-02-05 21:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.252;0.0;0.252
2025-02-05 21:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.172;0.0;0.172
2025-02-05 22:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.204;0.0;0.204
2025-02-05 22:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.268;0.0;0.268
2025-02-05 22:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.248;0.0;0.248
2025-02-05 22:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.148;0.0;0.148
2025-02-05 23:00:00+00:00;0.0;0.0;50.0;0.0;0.0;0.0;0.188;0.0;0.376
2025-02-05 23:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.16;0.0;0.16
2025-02-05 23:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.388;0.0;0.388
2025-02-05 23:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.272;0.0;0.272
2025-02-06 00:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.336;0.0;0.336
2025-02-06 00:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.412;0.0;0.412
2025-02-06 00:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.272;0.0;0.272
2025-02-06 00:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.296;0.0;0.296
2025-02-06 01:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.256;0.0;0.256
2025-02-06 01:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.344;0.0;0.344
2025-02-06 01:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.232;0.0;0.232
2025-02-06 01:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.176;0.0;0.176
2025-02-06 02:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.184;0.0;0.184
2025-02-06 02:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.276;0.0;0.276
2025-02-06 02:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.236;0.0;0.236
2025-02-06 02:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.172;0.0;0.172
2025-02-06 03:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.196;0.0;0.196
2025-02-06 03:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.252;0.0;0.252
2025-02-06 03:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.352;0.0;0.352
2025-02-06 03:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.296;0.0;0.296
2025-02-06 04:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.292;0.0;0.292
2025-02-06 04:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.356;0.0;0.356
2025-02-06 04:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.496;0.0;0.496
2025-02-06 04:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.376;0.0;0.376
2025-02-06 05:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.38;0.0;0.38
2025-02-06 05:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.444;0.0;0.444
2025-02-06 05:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.376;0.0;0.376
2025-02-06 05:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.308;0.0;0.308
2025-02-06 06:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.252;0.0;0.252
2025-02-06 06:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.272;0.0;0.272
2025-02-06 06:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.424;0.0;0.424
2025-02-06 06:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.336;0.0;0.336
2025-02-06 07:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.316;0.0;0.316
2025-02-06 07:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.192;0.0;0.192
2025-02-06 07:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.348;0.0;0.348
2025-02-06 07:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.396;0.0;0.396
2025-02-06 08:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.272;0.0;0.272
2025-02-06 08:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.3;0.0;0.3
2025-02-06 08:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.484;0.0;0.484
2025-02-06 08:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.596;0.0;0.596
2025-02-06 09:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.288;0.0;0.288
2025-02-06 09:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.76;0.0;0.76
2025-02-06 09:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.224;0.0;0.224
2025-02-06 09:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.404;0.0;0.404
2025-02-06 10:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.256;0.0;0.256
