startedAt;valueprodnet;valueprodnet;valueprodnet;valueprodauto;valueprodauto;valueprodshared;valueprodshared;valueprodsold;total_availableSharing;availableSharing-Véronique;percentageOfShared-Véronique;availableSharing-Gaby;percentageOfShared-Gaby;dayOfYear;dayOfWeek;total_production;total_shared;total_sold
;df-prod-Gaby;df-prod-Marc;df-prod-Véronique;df-prod-Gaby;df-prod-Véronique;df-prod-Gaby;df-prod-Véronique;df-prod-Véronique;;;;;;;;;;
2025-04-05 14:15:00+00:00;6.964;3.728;4.228;0.928;0.66;0.303;0.18;3.388;28.811999999999998;3.5679999999999996;5.044843049327355;6.0360000000000005;5.0198807157057646;95;5;14.92;0;0
2025-04-05 14:30:00+00:00;6.388;3.236;3.628;0.892;0.936;0.415;0.203;2.489;24.563999999999997;2.692;7.540861812778603;5.4959999999999996;7.5509461426492;95;5;13.252;0;0
2025-04-05 14:45:00+00:00;6.404;3.16;3.456;0.908;0.32;0.617;0.352;2.784;25.895999999999997;3.136;11.224489795918366;5.4959999999999996;11.226346433770015;95;5;13.02;0;0
2025-04-05 15:00:00+00:00;6.048;2.844;2.852;0.512;0.312;0.593;0.272;2.268;24.228;2.54;10.708661417322835;5.536;10.711705202312139;95;5;11.744;0;0
2025-04-05 15:15:00+00:00;5.448;2.416;2.304;0.572;0.32;0.643;0.262;1.722;20.58;1.9839999999999998;13.205645161290324;4.876;13.1870385561936;95;5;10.168;0;0
2025-04-05 15:30:00+00:00;3.44;1.668;1.612;0.492;0.36;0.489;0.207;1.045;12.600000000000001;1.2520000000000002;16.53354632587859;2.948;16.58751696065129;95;5;6.720000000000001;0;0
2025-04-05 15:45:00+00:00;3.06;1.392;1.356;0.42;0.32;0.502;0.197;0.839;11.028;1.036;19.015444015444018;2.64;19.015151515151516;95;5;5.808;0;0
2025-04-05 16:00:00+00:00;1.58;0.828;0.928;0.624;0.648;0.554;0.162;0.118;3.7080000000000006;0.28;57.857142857142854;0.9560000000000001;57.94979079497908;95;5;3.3360000000000003;0;0
2025-04-05 16:15:00+00:00;1.264;0.652;0.744;0.868;0.744;0.396;0.0;0.0;1.1880000000000002;0.0;;0.396;100.0;95;5;2.66;0;0
2025-04-05 16:30:00+00:00;4.02;0.796;0.696;4.02;0.428;0.0;0.268;0.0;0.8039999999999998;0.26799999999999996;100.00000000000003;0.0;;95;5;5.512;0;0
2025-04-05 16:45:00+00:00;1.8;0.42;0.452;1.088;0.376;0.712;0.076;0.0;2.364;0.07600000000000001;99.99999999999997;0.712;100.0;95;5;2.672;0;0
2025-04-05 17:00:00+00:00;1.792;0.336;0.376;0.784;0.376;1.008;0.0;0.0;3.024;0.0;;1.008;100.0;95;5;2.504;0;0
2025-04-05 17:15:00+00:00;0.588;0.196;0.26;0.588;0.26;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;1.044;0;0
2025-04-05 17:30:00+00:00;0.572;0.14;0.196;0.572;0.196;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.9079999999999999;0;0
2025-04-05 17:45:00+00:00;0.056;0.056;0.088;0.056;0.088;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.19999999999999998;0;0
2025-04-05 18:00:00+00:00;0.0;0.008;0.02;0.0;0.02;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.028;0;0
2025-04-05 18:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 18:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 18:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 19:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 19:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 19:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 20:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 20:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 20:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 21:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 21:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 21:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 22:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 22:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 22:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 22:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 23:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 23:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 23:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-05 23:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;95;5;0.0;0;0
2025-04-06 00:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 00:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 00:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 00:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 01:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 01:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 01:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 01:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 02:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 02:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 02:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 02:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 03:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 03:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 03:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 03:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 04:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 04:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 04:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 04:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 05:00:00+00:00;0.0;0.028;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.128;0;0
2025-04-06 05:15:00+00:00;0.0;0.216;0.576;0.0;0.576;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.7919999999999999;0;0
2025-04-06 05:30:00+00:00;0.0;0.52;1.156;0.0;1.156;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;1.676;0;0
2025-04-06 05:45:00+00:00;0.024;0.892;1.728;0.024;0.188;0.0;1.54;0.0;4.62;1.54;100.0;0.0;;96;6;2.644;0;0
2025-04-06 06:00:00+00:00;0.08;1.316;2.32;0.08;2.32;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;3.716;0;0
2025-04-06 06:15:00+00:00;0.136;1.76;2.892;0.136;1.672;0.0;1.22;0.0;3.66;1.22;100.0;0.0;;96;6;4.788;0;0
2025-04-06 06:30:00+00:00;0.16;2.208;3.46;0.16;2.568;0.0;0.892;0.0;2.6759999999999997;0.8919999999999999;100.00000000000003;0.0;;96;6;5.828;0;0
2025-04-06 06:45:00+00:00;0.284;2.652;4.012;0.284;2.536;0.0;1.476;0.0;4.427999999999999;1.4759999999999995;100.00000000000003;0.0;;96;6;6.9479999999999995;0;0
2025-04-06 07:00:00+00:00;0.556;3.08;4.528;0.472;2.696;0.084;1.832;0.0;5.7479999999999976;1.8319999999999994;100.00000000000004;0.08400000000000007;99.99999999999993;96;6;8.164;0;0
2025-04-06 07:15:00+00:00;0.944;3.504;5.024;0.816;2.46;0.128;2.564;0.0;8.076;2.564;100.0;0.128;100.0;96;6;9.472000000000001;0;0
2025-04-06 07:30:00+00:00;1.436;3.896;5.472;1.436;5.472;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;10.804;0;0
2025-04-06 07:45:00+00:00;1.988;4.284;5.876;1.484;0.292;0.086;0.955;4.629;18.264000000000003;5.5840000000000005;17.10243553008596;0.504;17.06349206349206;96;6;12.148;0;0
2025-04-06 08:00:00+00:00;2.568;4.636;6.268;0.74;0.248;0.472;1.556;4.464;23.543999999999997;6.02;25.847176079734226;1.828;25.82056892778993;96;6;13.472;0;0
2025-04-06 08:15:00+00:00;3.14;4.96;6.628;0.692;0.26;0.204;0.531;5.837;26.448;6.368;8.33856783919598;2.4480000000000004;8.333333333333332;96;6;14.728000000000002;0;0
2025-04-06 08:30:00+00:00;3.712;5.248;6.968;0.788;0.3;0.543;1.239;5.429;28.776;6.668;18.58128374325135;2.9240000000000004;18.570451436388506;96;6;15.928;0;0
2025-04-06 08:45:00+00:00;4.244;5.492;7.28;1.868;0.288;0.467;1.375;5.617;28.104;6.992;19.66533180778032;2.3759999999999994;19.654882154882163;96;6;17.016;0;0
2025-04-06 09:00:00+00:00;4.756;5.724;7.56;0.596;0.264;0.503;0.882;6.414;34.367999999999995;7.295999999999999;12.088815789473685;4.16;12.091346153846153;96;6;18.04;0;0
2025-04-06 09:15:00+00:00;5.264;5.976;7.8;0.652;6.132;0.848;0.307;1.361;18.840000000000003;1.6680000000000001;18.4052757793765;4.612;18.386816999132698;96;6;19.04;0;0
2025-04-06 09:30:00+00:00;5.672;6.112;7.884;0.672;1.488;0.327;0.418;5.978;34.188;6.396000000000001;6.535334584115072;5.0;6.54;96;6;19.668;0;0
2025-04-06 09:45:00+00:00;6.072;6.248;7.96;0.48;0.324;0.72;0.984;6.652;39.684000000000005;7.636;12.88632792037716;5.5920000000000005;12.875536480686694;96;6;20.28;0;0
2025-04-06 10:00:00+00:00;6.468;6.404;8.016;0.672;0.436;0.961;1.256;6.324;40.128;7.58;16.569920844327175;5.796;16.580400276052448;96;6;20.887999999999998;0;0
2025-04-06 10:15:00+00:00;6.836;6.496;8.016;0.584;0.252;0.184;0.228;7.536;42.04800000000001;7.764;2.9366306027820714;6.252000000000001;2.943058221369162;96;6;21.348;0;0
2025-04-06 10:30:00+00:00;7.1;6.536;8.016;0.532;0.256;0.469;0.554;7.206;42.983999999999995;7.76;7.13917525773196;6.568;7.14068209500609;96;6;21.652;0;0
2025-04-06 10:45:00+00:00;7.444;6.608;8.012;0.96;2.156;1.177;1.064;4.792;37.02;5.856;18.169398907103826;6.484;18.152375077112897;96;6;22.064;0;0
2025-04-06 11:00:00+00:00;7.672;6.588;8.016;0.804;5.948;2.403;0.723;1.345;26.807999999999996;2.0679999999999996;34.96131528046422;6.867999999999999;34.98835177635411;96;6;22.276;0;0
2025-04-06 11:15:00+00:00;7.86;6.548;7.956;0.58;5.296;1.774;0.648;2.012;29.820000000000004;2.66;24.360902255639097;7.28;24.36813186813187;96;6;22.364;0;0
2025-04-06 11:30:00+00:00;7.936;6.46;7.816;0.564;5.332;0.487;0.164;2.32;29.567999999999998;2.484;6.602254428341385;7.372;6.60607704829083;96;6;22.212;0;0
2025-04-06 11:45:00+00:00;8.084;6.36;7.676;0.38;5.356;0.592;0.178;2.142;30.072000000000003;2.3200000000000003;7.672413793103447;7.704;7.684319833852545;96;6;22.12;0;0
2025-04-06 12:00:00+00:00;8.236;6.284;7.536;0.412;5.404;0.523;0.143;1.989;29.868;2.1319999999999997;6.707317073170732;7.824000000000001;6.684560327198364;96;6;22.056;0;0
2025-04-06 12:15:00+00:00;8.232;6.076;7.248;0.628;5.412;0.823;0.199;1.637;28.32;1.8360000000000003;10.838779956427015;7.603999999999999;10.823250920568123;96;6;21.555999999999997;0;0
2025-04-06 12:30:00+00:00;8.228;5.912;7.016;0.64;5.34;0.686;0.152;1.524;27.792;1.6760000000000002;9.069212410501192;7.588;9.04059040590406;96;6;21.156;0;0
2025-04-06 12:45:00+00:00;8.256;5.704;6.728;0.688;5.344;1.123;0.205;1.179;26.856;1.3839999999999995;14.812138728323704;7.5680000000000005;14.838794926004228;96;6;20.688;0;0
2025-04-06 13:00:00+00:00;8.236;5.464;6.408;0.368;5.384;0.72;0.094;0.93;26.676000000000002;1.024;9.1796875;7.868;9.15099135739705;96;6;20.108;0;0
2025-04-06 13:15:00+00:00;8.108;5.196;6.044;0.368;5.36;0.649;0.057;0.627;25.272;0.6839999999999993;8.333333333333343;7.74;8.38501291989664;96;6;19.348;0;0
2025-04-06 13:30:00+00:00;7.94;4.912;5.74;0.544;5.312;0.667;0.039;0.389;23.472;0.42799999999999994;9.112149532710282;7.396000000000001;9.018388318009734;96;6;18.592000000000002;0;0
2025-04-06 13:45:00+00:00;7.816;4.636;5.348;0.436;5.316;0.68;0.003;0.029;22.236;0.03200000000000003;9.374999999999991;7.38;9.214092140921409;96;6;17.8;0;0
2025-04-06 14:00:00+00:00;7.632;4.312;4.912;0.58;4.912;2.282;0.0;0.0;21.156;0.0;;7.052;32.35961429381736;96;6;16.856;0;0
2025-04-06 14:15:00+00:00;7.376;3.944;4.448;0.644;4.448;1.77;0.0;0.0;20.196;0.0;;6.732;26.292335115864528;96;6;15.768;0;0
2025-04-06 14:30:00+00:00;7.144;3.6;4.008;0.776;4.008;4.334;0.0;0.0;19.104;0.0;;6.368;68.05904522613065;96;6;14.752;0;0
2025-04-06 14:45:00+00:00;6.916;3.228;3.472;0.6;3.472;4.361;0.0;0.0;18.948;0.0;;6.316000000000001;69.0468651044965;96;6;13.616;0;0
2025-04-06 15:00:00+00:00;6.656;2.856;2.64;0.756;2.64;3.311;0.0;0.0;17.7;0.0;;5.8999999999999995;56.118644067796616;96;6;12.152000000000001;0;0
2025-04-06 15:15:00+00:00;6.308;2.424;2.056;0.648;2.056;4.289;0.0;0.0;16.98;0.0;;5.66;75.77738515901059;96;6;10.788;0;0
2025-04-06 15:30:00+00:00;5.904;1.992;1.236;0.692;1.236;4.965;0.0;0.0;15.636;0.0;;5.212;95.26093630084421;96;6;9.132;0;0
2025-04-06 15:45:00+00:00;5.428;1.484;0.792;0.848;0.792;4.58;0.0;0.0;13.74;0.0;;4.58;100.0;96;6;7.704;0;0
2025-04-06 16:00:00+00:00;4.936;0.948;0.48;0.828;0.48;4.108;0.0;0.0;12.323999999999998;0.0;;4.108;100.0;96;6;6.364;0;0
2025-04-06 16:15:00+00:00;4.4;0.712;0.364;0.548;0.364;3.852;0.0;0.0;11.556000000000001;0.0;;3.8520000000000003;99.99999999999999;96;6;5.476000000000001;0;0
2025-04-06 16:30:00+00:00;3.84;0.464;0.32;0.624;0.32;3.216;0.0;0.0;9.648;0.0;;3.2159999999999997;100.00000000000003;96;6;4.624;0;0
2025-04-06 16:45:00+00:00;3.228;0.26;0.284;0.728;0.284;2.5;0.0;0.0;7.5;0.0;;2.5;100.0;96;6;3.7720000000000002;0;0
2025-04-06 17:00:00+00:00;2.584;0.152;0.244;0.848;0.244;1.736;0.0;0.0;5.208;0.0;;1.7360000000000002;99.99999999999999;96;6;2.98;0;0
2025-04-06 17:15:00+00:00;1.884;0.108;0.2;0.836;0.2;1.048;0.0;0.0;3.144;0.0;;1.048;100.0;96;6;2.1919999999999997;0;0
2025-04-06 17:30:00+00:00;1.208;0.072;0.144;0.588;0.144;0.62;0.0;0.0;1.8599999999999999;0.0;;0.62;100.0;96;6;1.424;0;0
2025-04-06 17:45:00+00:00;0.212;0.036;0.076;0.212;0.076;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.32399999999999995;0;0
2025-04-06 18:00:00+00:00;0.0;0.0;0.012;0.0;0.012;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.012;0;0
2025-04-06 18:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 18:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 18:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 19:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 19:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 19:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 20:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 20:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 20:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 21:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 21:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 21:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 22:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 22:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 22:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 22:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 23:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 23:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 23:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-06 23:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;96;6;0.0;0;0
2025-04-07 00:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 00:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 00:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 00:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 01:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 01:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 01:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 01:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 02:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 02:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 02:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 02:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 03:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 03:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 03:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 03:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 04:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 04:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 04:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 04:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 05:00:00+00:00;0.0;0.048;0.144;0.0;0.144;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.192;0;0
2025-04-07 05:15:00+00:00;0.0;0.244;0.624;0.0;0.212;0.0;0.412;0.0;1.2360000000000002;0.41200000000000003;99.99999999999999;0.0;;97;0;0.868;0;0
2025-04-07 05:30:00+00:00;0.0;0.532;1.144;0.0;0.184;0.0;0.96;0.0;2.88;0.96;100.0;0.0;;97;0;1.676;0;0
2025-04-07 05:45:00+00:00;0.028;0.904;1.704;0.028;1.704;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;2.636;0;0
2025-04-07 06:00:00+00:00;0.08;1.32;2.288;0.08;2.288;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;3.6879999999999997;0;0
2025-04-07 06:15:00+00:00;0.152;1.72;2.804;0.152;0.708;0.0;2.096;0.0;6.288;2.096;100.0;0.0;;97;0;4.676;0;0
2025-04-07 06:30:00+00:00;0.184;2.212;3.428;0.184;3.428;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;5.824000000000001;0;0
2025-04-07 06:45:00+00:00;0.316;2.632;3.932;0.316;1.172;0.0;1.348;1.412;8.28;2.76;48.84057971014493;0.0;;97;0;6.88;0;0
2025-04-07 07:00:00+00:00;0.564;2.86;4.196;0.476;3.348;0.088;0.848;0.0;2.808;0.8479999999999999;100.00000000000003;0.08799999999999997;100.00000000000003;97;0;7.619999999999999;0;0
2025-04-07 07:15:00+00:00;0.968;3.456;4.928;0.464;4.904;0.504;0.024;0.0;1.584;0.02400000000000002;99.99999999999991;0.504;100.0;97;0;9.352;0;0
2025-04-07 07:30:00+00:00;1.46;3.872;5.4;0.556;0.272;0.221;1.255;3.873;18.096;5.128;24.473478939157562;0.9039999999999999;24.44690265486726;97;0;10.732;0;0
2025-04-07 07:45:00+00:00;1.988;4.2;5.752;0.608;0.256;0.289;1.15;4.346;20.627999999999997;5.4959999999999996;20.924308588064047;1.38;20.942028985507246;97;0;11.94;0;0
2025-04-07 08:00:00+00:00;2.56;4.56;6.144;0.768;0.256;0.906;2.978;2.91;23.04;5.888;50.577445652173914;1.792;50.55803571428571;97;0;13.264000000000001;0;0
