startedAt,prod_Véronique_1-1:2.29.0,prod_Marc_1-1:2.29.0,prod_Gaby_1-1:2.29.0,prod_Pit_1-1:2.29.0,prod_Véronique_1-65:2.29.1,prod_Véronique_1-65:2.29.2,prod_Marc_1-65:2.29.2,prod_Gaby_1-65:2.29.2,prod_Pit_1-65:2.29.2,prod_Gaby_1-65:2.29.3,prod_Véronique_1-65:2.29.9,prod_Marc_1-65:2.29.9,prod_Pit_1-65:2.29.9,cons_Véronique_1-1:1.29.0,cons_Christian_1-1:1.29.0,cons_Marc_1-1:1.29.0,cons_Reinhilde_1-1:1.29.0,cons_Gaby_Haus_1-1:1.29.0,cons_Gaby_Hall_1-1:1.29.0,cons_Pit_1-1:1.29.0,cons_Véronique_1-65:1.29.1,cons_Véronique_1-65:1.29.2,cons_Christian_1-65:1.29.2,cons_Marc_1-65:1.29.2,cons_Reinhilde_1-65:1.29.2,cons_Gaby_Haus_1-65:1.29.2,cons_Gaby_Hall_1-65:1.29.2,cons_Tina_1-65:1.29.2,cons_Pit_1-65:1.29.2,cons_Gaby_Haus_1-65:1.29.3,cons_Gaby_Hall_1-65:1.29.3,cons_Véronique_1-65:1.29.9,cons_Christian_1-65:1.29.9,cons_Marc_1-65:1.29.9,cons_Reinhilde_1-65:1.29.9,cons_Pit_1-65:1.29.9
2025-05-07 02:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.116,1.456,0.332,0.392,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.116,1.456,0.332,0.0
2025-05-07 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.168,1.436,0.476,0.368,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.168,1.436,0.476,0.0
2025-05-07 02:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.256,2.312,0.484,0.604,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.256,2.312,0.484,0.0
2025-05-07 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.22,2.936,0.464,0.656,0.02,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.22,2.936,0.464,0.012
2025-05-07 03:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.424,0.584,1.428,0.556,0.608,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.424,0.584,1.428,0.556,0.0
2025-05-07 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.744,3.384,1.452,0.596,0.6,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.744,3.384,1.452,0.596,0.0
2025-05-07 03:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.536,1.196,1.8,0.484,0.7,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.536,1.196,1.8,0.484,0.0
2025-05-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.432,0.12,2.788,0.352,0.56,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.432,0.12,2.788,0.352,0.0
2025-05-07 04:15:00+00:00,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.708,0.224,1.276,0.3,0.992,0.02,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.648,0.224,1.276,0.3,0.0
2025-05-07 04:30:00+00:00,0.212,0.0,0.012,0.0,0.212,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,3.904,0.272,1.3,0.396,1.668,0.156,0.02,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.001,3.692,0.272,1.3,0.396,0.02
2025-05-07 04:45:00+00:00,0.264,0.0,0.0,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.58,1.152,0.348,0.6,0.192,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.58,1.152,0.348,0.0
2025-05-07 05:00:00+00:00,0.3,0.0,0.052,0.0,0.3,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,3.02,0.228,1.788,0.26,0.584,0.16,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.011,2.72,0.228,1.788,0.26,0.0
2025-05-07 05:15:00+00:00,0.448,0.0,0.088,0.0,0.448,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.0,5.152,0.42,2.084,0.264,0.528,0.164,0.0,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.021,4.704,0.42,2.084,0.264,0.0
2025-05-07 05:30:00+00:00,0.544,0.0,0.12,0.0,0.544,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3.356,0.196,0.676,0.264,0.72,0.16,0.0,0.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.022,2.812,0.196,0.676,0.264,0.0
2025-05-07 05:45:00+00:00,0.592,0.0,0.152,0.0,0.244,0.348,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.244,0.324,0.636,0.328,0.756,0.192,0.0,0.244,0.0,0.052,0.101,0.052,0.101,0.026,0.016,0.0,0.121,0.031,0.0,0.272,0.535,0.276,0.0
2025-05-07 06:00:00+00:00,0.628,0.0,0.156,0.0,0.22,0.408,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.22,0.24,0.684,0.384,0.528,0.16,0.0,0.22,0.0,0.051,0.147,0.082,0.087,0.026,0.015,0.0,0.12,0.036,0.0,0.189,0.537,0.302,0.0
2025-05-07 06:15:00+00:00,0.688,0.0,0.168,0.0,0.22,0.468,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.22,0.244,1.964,0.3,0.532,0.16,0.008,0.22,0.0,0.037,0.294,0.045,0.06,0.018,0.013,0.001,0.129,0.039,0.0,0.207,1.67,0.255,0.007
2025-05-07 06:30:00+00:00,0.736,0.0,0.184,0.0,0.736,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.0,2.576,0.432,1.212,0.288,2.428,0.16,0.012,0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.011,1.84,0.432,1.212,0.288,0.012
2025-05-07 06:45:00+00:00,0.812,0.0,0.212,0.0,0.812,0.0,0.0,0.0,0.0,0.212,0.0,0.0,0.0,2.328,2.98,0.476,0.292,2.368,0.192,0.0,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.016,1.516,2.98,0.476,0.292,0.0
2025-05-07 07:00:00+00:00,0.92,0.0,0.248,0.0,0.92,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0,2.324,1.836,0.396,0.276,1.984,0.164,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.019,1.404,1.836,0.396,0.276,0.0
2025-05-07 07:15:00+00:00,1.096,0.016,0.316,0.0,1.096,0.0,0.016,0.0,0.0,0.316,0.0,0.0,0.0,2.636,0.208,0.7,0.248,0.588,0.16,0.0,1.096,0.007,0.001,0.003,0.001,0.002,0.0,0.002,0.0,0.248,0.068,1.533,0.207,0.697,0.247,0.0
2025-05-07 07:30:00+00:00,1.188,0.12,0.356,0.0,1.188,0.0,0.12,0.0,0.0,0.356,0.0,0.0,0.0,6.276,0.184,0.052,0.376,0.764,0.16,0.0,1.188,0.089,0.003,0.001,0.007,0.008,0.002,0.01,0.0,0.294,0.062,4.999,0.181,0.051,0.369,0.0
2025-05-07 07:45:00+00:00,1.4,0.028,0.424,0.0,0.224,1.176,0.028,0.0,0.0,0.424,0.0,0.0,0.0,0.224,0.192,0.532,0.176,0.908,0.18,0.004,0.224,0.0,0.116,0.322,0.107,0.336,0.067,0.254,0.002,0.354,0.07,0.0,0.076,0.21,0.069,0.002
2025-05-07 08:00:00+00:00,1.7,0.032,0.528,0.0,0.212,1.488,0.032,0.0,0.0,0.528,0.0,0.0,0.0,0.212,0.176,0.976,0.156,0.932,0.172,0.0,0.212,0.0,0.115,0.637,0.102,0.317,0.059,0.29,0.0,0.446,0.082,0.0,0.061,0.339,0.054,0.0
2025-05-07 08:15:00+00:00,1.964,0.316,0.616,0.296,0.252,0.801,0.148,0.0,0.139,0.616,0.911,0.168,0.157,0.252,0.08,0.0,0.176,0.872,0.16,0.0,0.252,0.0,0.08,0.0,0.176,0.352,0.064,0.416,0.0,0.52,0.096,0.0,0.0,0.0,0.0,0.0
2025-05-07 08:30:00+00:00,2.072,0.224,0.648,1.508,0.216,0.6,0.072,0.0,0.488,0.648,1.256,0.152,1.02,0.216,0.192,0.0,0.164,0.86,0.16,0.0,0.216,0.0,0.192,0.0,0.164,0.314,0.058,0.432,0.0,0.546,0.102,0.0,0.0,0.0,0.0,0.0
2025-05-07 08:45:00+00:00,2.408,0.196,0.744,1.48,2.408,0.0,0.196,0.0,1.48,0.744,0.0,0.0,0.0,5.628,0.22,0.004,0.3,1.176,0.164,0.0,2.408,1.125,0.077,0.001,0.105,0.183,0.026,0.159,0.0,0.653,0.091,2.095,0.143,0.003,0.195,0.0
2025-05-07 09:00:00+00:00,2.928,0.196,0.92,2.78,2.216,0.284,0.078,0.0,1.11,0.92,0.428,0.118,1.67,2.216,0.228,0.004,0.192,1.332,0.192,0.0,2.216,0.0,0.228,0.004,0.192,0.528,0.076,0.444,0.0,0.804,0.116,0.0,0.0,0.0,0.0,0.0
2025-05-07 09:15:00+00:00,3.2,0.104,0.132,3.176,0.224,1.041,0.036,0.0,1.111,0.132,1.935,0.068,2.065,0.224,0.128,0.0,0.152,1.468,0.16,0.0,0.224,0.0,0.128,0.0,0.152,1.349,0.147,0.412,0.0,0.119,0.013,0.0,0.0,0.0,0.0,0.0
2025-05-07 09:30:00+00:00,3.396,0.02,0.608,3.6,0.296,0.731,0.005,0.0,0.848,0.608,2.369,0.015,2.752,0.296,0.08,0.0,0.292,0.908,0.476,0.0,0.296,0.0,0.08,0.0,0.292,0.509,0.267,0.436,0.0,0.399,0.209,0.0,0.0,0.0,0.0,0.0
2025-05-07 09:45:00+00:00,3.48,0.02,4.556,3.828,0.728,0.281,0.002,0.306,0.391,1.56,2.471,0.018,3.437,0.728,0.224,0.0,0.308,0.656,0.904,0.0,0.728,0.0,0.224,0.0,0.308,0.0,0.0,0.448,0.0,0.656,0.904,0.0,0.0,0.0,0.0,0.0
2025-05-07 10:00:00+00:00,3.672,0.028,4.932,4.072,2.448,0.146,0.003,0.407,0.484,1.512,1.078,0.025,3.588,2.448,0.212,0.0,0.404,0.932,0.58,0.0,2.448,0.0,0.212,0.0,0.404,0.0,0.0,0.424,0.0,0.932,0.58,0.0,0.0,0.0,0.0,0.0
2025-05-07 10:15:00+00:00,4.08,0.02,5.248,4.132,2.128,0.172,0.002,0.37,0.364,1.048,1.78,0.018,3.768,2.128,0.228,0.0,0.268,0.888,0.16,0.0,2.128,0.0,0.228,0.0,0.268,0.0,0.0,0.412,0.0,0.888,0.16,0.0,0.0,0.0,0.0,0.0
2025-05-07 10:30:00+00:00,4.676,0.02,6.328,5.28,2.072,0.673,0.005,1.335,1.363,1.16,1.931,0.015,3.917,2.072,2.452,0.0,0.296,0.996,0.164,0.0,2.072,0.0,2.452,0.0,0.296,0.0,0.0,0.628,0.0,0.996,0.164,0.0,0.0,0.0,0.0,0.0
2025-05-07 10:45:00+00:00,5.588,0.016,7.852,6.572,3.648,0.437,0.004,1.546,1.481,0.996,1.503,0.012,5.091,3.648,1.728,0.0,0.248,0.832,0.164,0.0,3.648,0.0,1.728,0.0,0.248,0.0,0.0,1.492,0.0,0.832,0.164,0.0,0.0,0.0,0.0,0.0
2025-05-07 11:00:00+00:00,5.06,0.016,7.236,5.7,4.112,0.166,0.003,1.123,1.0,0.836,0.782,0.013,4.7,4.112,0.132,0.0,0.388,0.644,0.192,0.0,4.112,0.0,0.132,0.0,0.388,0.0,0.0,1.772,0.0,0.644,0.192,0.0,0.0,0.0,0.0,0.0
2025-05-07 11:15:00+00:00,4.188,0.02,5.808,4.68,0.252,0.312,0.002,0.403,0.371,0.732,3.624,0.018,4.309,0.252,0.236,0.0,0.364,0.568,0.164,0.0,0.252,0.0,0.236,0.0,0.364,0.0,0.0,0.488,0.0,0.568,0.164,0.0,0.0,0.0,0.0,0.0
2025-05-07 11:30:00+00:00,3.552,0.016,4.912,3.98,0.28,0.274,0.001,0.316,0.333,1.128,2.998,0.015,3.647,0.28,0.284,0.0,0.264,0.968,0.16,0.0,0.28,0.0,0.284,0.0,0.264,0.0,0.0,0.376,0.0,0.968,0.16,0.0,0.0,0.0,0.0,0.0
2025-05-07 11:45:00+00:00,2.92,0.02,4.212,3.22,0.28,0.304,0.002,0.352,0.37,1.156,2.336,0.018,2.85,0.28,0.264,0.0,0.284,0.98,0.176,0.0,0.28,0.0,0.264,0.0,0.284,0.0,0.0,0.48,0.0,0.98,0.176,0.0,0.0,0.0,0.0,0.0
2025-05-07 12:00:00+00:00,3.168,0.016,4.588,3.456,0.28,0.243,0.001,0.302,0.29,0.996,2.645,0.015,3.166,0.28,0.14,0.0,0.26,0.816,0.18,0.0,0.28,0.0,0.14,0.0,0.26,0.0,0.0,0.436,0.0,0.816,0.18,0.0,0.0,0.0,0.0,0.0
2025-05-07 12:15:00+00:00,3.212,0.02,4.632,3.556,0.296,0.241,0.002,0.259,0.294,1.496,2.675,0.018,3.262,0.296,0.132,0.0,0.264,1.332,0.164,0.0,0.296,0.0,0.132,0.0,0.264,0.0,0.0,0.4,0.0,1.332,0.164,0.0,0.0,0.0,0.0,0.0
2025-05-07 12:30:00+00:00,3.06,0.016,4.776,3.308,3.06,0.0,0.01,1.896,2.01,1.656,0.0,0.006,1.298,5.936,0.28,0.0,0.404,0.88,0.776,0.0,3.06,2.876,0.28,0.0,0.404,0.0,0.0,0.356,0.0,0.88,0.776,0.0,0.0,0.0,0.0,0.0
2025-05-07 12:45:00+00:00,2.188,0.02,3.444,2.28,1.0,0.241,0.004,0.177,0.462,2.572,0.947,0.016,1.818,1.0,0.24,0.0,0.288,0.572,2.0,0.0,1.0,0.0,0.24,0.0,0.288,0.0,0.0,0.356,0.0,0.572,2.0,0.0,0.0,0.0,0.0,0.0
2025-05-07 13:00:00+00:00,2.552,0.02,3.704,2.632,0.248,0.257,0.002,0.243,0.294,1.532,2.047,0.018,2.338,0.248,0.224,0.0,0.248,1.232,0.3,0.0,0.248,0.0,0.224,0.0,0.248,0.0,0.0,0.324,0.0,1.232,0.3,0.0,0.0,0.0,0.0,0.0
2025-05-07 13:15:00+00:00,5.612,0.016,9.796,6.144,0.296,0.428,0.001,0.72,0.495,0.844,4.888,0.015,5.649,0.296,0.236,0.568,0.308,0.684,0.16,0.0,0.296,0.0,0.236,0.568,0.308,0.0,0.0,0.532,0.0,0.684,0.16,0.0,0.0,0.0,0.0,0.0
2025-05-07 13:30:00+00:00,2.832,0.008,4.54,3.08,0.308,0.577,0.002,0.849,0.704,0.824,1.947,0.006,2.376,0.308,0.18,1.092,0.416,0.66,0.164,0.0,0.308,0.0,0.18,1.092,0.416,0.0,0.0,0.444,0.0,0.66,0.164,0.0,0.0,0.0,0.0,0.0
2025-05-07 13:45:00+00:00,4.564,0.0,8.536,4.752,0.592,0.575,0.0,1.109,0.688,0.88,3.397,0.0,4.064,0.592,0.152,1.38,0.432,0.688,0.192,0.0,0.592,0.0,0.152,1.38,0.432,0.0,0.0,0.408,0.0,0.688,0.192,0.0,0.0,0.0,0.0,0.0
2025-05-07 14:00:00+00:00,5.3,0.104,10.72,5.684,5.3,0.0,0.029,2.814,1.609,0.776,0.0,0.075,4.075,6.476,0.248,2.052,0.424,0.612,0.164,0.0,5.3,1.176,0.248,2.052,0.424,0.0,0.0,0.552,0.0,0.612,0.164,0.0,0.0,0.0,0.0,0.0
2025-05-07 14:15:00+00:00,4.016,0.224,8.336,4.216,0.308,0.25,0.015,0.495,0.284,0.98,3.458,0.209,3.932,0.308,0.36,0.0,0.332,0.82,0.16,0.0,0.308,0.0,0.36,0.0,0.332,0.0,0.0,0.352,0.0,0.82,0.16,0.0,0.0,0.0,0.0,0.0
2025-05-07 14:30:00+00:00,3.328,0.06,7.14,3.612,0.356,0.465,0.009,0.98,0.566,0.884,2.507,0.051,3.046,0.356,1.248,0.0,0.52,0.72,0.164,0.0,0.356,0.0,1.248,0.0,0.52,0.0,0.0,0.252,0.0,0.72,0.164,0.0,0.0,0.0,0.0,0.0
2025-05-07 14:45:00+00:00,0.808,0.024,1.248,0.684,0.296,0.512,0.024,0.592,0.684,0.656,0.0,0.0,0.0,0.296,2.628,0.0,0.432,0.468,0.188,0.0,0.296,0.0,1.427,0.0,0.235,0.0,0.0,0.15,0.0,0.468,0.188,0.0,1.201,0.0,0.197,0.0
2025-05-07 15:00:00+00:00,0.912,0.032,1.064,0.824,0.304,0.533,0.028,0.376,0.723,0.636,0.075,0.004,0.101,0.304,0.776,0.0,0.564,0.472,0.164,0.0,0.304,0.0,0.776,0.0,0.564,0.0,0.0,0.32,0.0,0.472,0.164,0.0,0.0,0.0,0.0,0.0
2025-05-07 15:15:00+00:00,1.464,0.024,2.108,1.484,1.464,0.0,0.024,1.264,1.484,0.844,0.0,0.0,0.0,2.492,1.08,0.0,0.48,0.684,0.16,0.0,1.464,0.987,1.037,0.0,0.461,0.0,0.0,0.287,0.0,0.684,0.16,0.041,0.043,0.0,0.019,0.0
2025-05-07 15:30:00+00:00,1.68,0.024,3.584,1.628,1.68,0.0,0.024,2.71,1.626,0.872,0.0,0.0,0.002,4.812,0.44,0.0,0.404,0.704,0.168,0.0,1.68,3.132,0.44,0.0,0.404,0.0,0.0,0.384,0.0,0.704,0.168,0.0,0.0,0.0,0.0,0.0
2025-05-07 15:45:00+00:00,1.724,0.016,5.4,1.692,0.32,0.212,0.002,0.713,0.257,0.688,1.192,0.014,1.435,0.32,0.42,0.0,0.42,0.5,0.188,0.0,0.32,0.0,0.42,0.0,0.42,0.0,0.0,0.344,0.0,0.5,0.188,0.0,0.0,0.0,0.0,0.0
2025-05-07 16:00:00+00:00,1.524,0.02,2.976,1.532,0.348,0.343,0.006,0.645,0.446,0.76,0.833,0.014,1.086,0.348,0.696,0.0,0.412,0.6,0.16,0.0,0.348,0.0,0.696,0.0,0.412,0.0,0.0,0.332,0.0,0.6,0.16,0.0,0.0,0.0,0.0,0.0
2025-05-07 16:15:00+00:00,0.944,0.004,1.64,0.832,0.3,0.644,0.004,0.988,0.832,0.652,0.0,0.0,0.0,0.3,2.108,2.24,0.58,0.488,0.164,0.0,0.3,0.0,0.894,0.95,0.246,0.0,0.0,0.378,0.0,0.488,0.164,0.0,1.214,1.29,0.334,0.0
2025-05-07 16:30:00+00:00,0.528,0.0,0.564,0.372,0.352,0.176,0.0,0.0,0.372,0.564,0.0,0.0,0.0,0.352,1.204,2.92,0.516,0.656,0.188,0.0,0.352,0.0,0.119,0.288,0.051,0.022,0.006,0.062,0.0,0.438,0.126,0.0,1.085,2.632,0.465,0.0
2025-05-07 16:45:00+00:00,0.66,0.0,0.76,0.576,0.66,0.0,0.0,0.0,0.576,0.76,0.0,0.0,0.0,6.04,0.68,1.02,0.48,1.292,0.164,0.0,0.66,0.356,0.045,0.067,0.032,0.041,0.005,0.03,0.0,0.674,0.086,5.024,0.635,0.953,0.448,0.0
2025-05-07 17:00:00+00:00,0.744,0.0,0.96,0.644,0.744,0.0,0.0,0.096,0.644,0.864,0.0,0.0,0.0,3.94,1.024,0.608,0.312,0.704,0.16,0.0,0.744,0.414,0.133,0.079,0.04,0.0,0.0,0.074,0.0,0.704,0.16,2.782,0.891,0.529,0.272,0.0
2025-05-07 17:15:00+00:00,0.508,0.0,0.724,0.28,0.508,0.0,0.0,0.0,0.28,0.724,0.0,0.0,0.0,1.924,1.732,0.876,0.324,0.692,0.16,0.004,0.508,0.062,0.076,0.038,0.014,0.005,0.001,0.084,0.0,0.588,0.136,1.354,1.656,0.838,0.31,0.004
2025-05-07 17:30:00+00:00,0.152,0.0,0.172,0.0,0.152,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.752,0.988,1.24,0.34,0.812,0.192,0.112,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.033,0.6,0.988,1.24,0.34,0.112
2025-05-07 17:45:00+00:00,0.172,0.0,0.1,0.012,0.172,0.0,0.0,0.0,0.012,0.1,0.0,0.0,0.0,0.396,0.796,1.12,0.372,0.812,0.16,0.076,0.172,0.001,0.002,0.003,0.001,0.002,0.0,0.002,0.001,0.084,0.016,0.223,0.794,1.117,0.371,0.075
2025-05-07 18:00:00+00:00,0.192,0.0,0.128,0.008,0.192,0.0,0.0,0.0,0.008,0.128,0.0,0.0,0.0,5.928,0.316,1.344,0.432,0.904,0.164,0.076,0.192,0.005,0.0,0.001,0.0,0.001,0.0,0.001,0.0,0.108,0.02,5.731,0.316,1.343,0.432,0.076
2025-05-07 18:15:00+00:00,0.172,0.0,0.148,0.012,0.172,0.0,0.0,0.0,0.012,0.148,0.0,0.0,0.0,2.08,0.964,1.408,0.332,0.756,0.164,0.06,0.172,0.004,0.002,0.003,0.001,0.001,0.0,0.001,0.0,0.122,0.026,1.904,0.962,1.405,0.331,0.06
2025-05-07 18:30:00+00:00,0.064,0.0,0.056,0.0,0.064,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.324,2.916,2.088,0.284,0.612,0.188,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.013,0.26,2.916,2.088,0.284,0.0
2025-05-07 18:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,4.272,3.344,0.316,0.628,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,4.272,3.344,0.316,0.0
2025-05-07 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,0.288,3.536,0.248,0.868,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,0.288,3.536,0.248,0.0
2025-05-07 19:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.296,3.372,0.324,0.744,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.296,3.372,0.324,0.0
2025-05-07 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916,0.368,1.872,0.272,0.636,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916,0.368,1.872,0.272,0.0
2025-05-07 19:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.676,1.808,0.144,0.728,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.676,1.808,0.144,0.0
2025-05-07 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.304,1.796,0.172,0.624,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.304,1.796,0.172,0.0
2025-05-07 20:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.272,1.848,0.272,0.736,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.272,1.848,0.272,0.0
2025-05-07 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044,0.22,2.644,0.308,0.956,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044,0.22,2.644,0.308,0.0
2025-05-07 20:45:00+00:00,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,2.488,0.3,3.076,0.408,0.776,0.144,0.0,0.0,0.001,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.487,0.299,3.074,0.408,0.0
2025-05-07 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.316,0.328,1.476,0.396,0.672,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.316,0.328,1.476,0.396,0.0
2025-05-07 21:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.288,0.348,1.496,0.284,0.628,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.288,0.348,1.496,0.284,0.0
2025-05-07 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.188,0.348,1.452,0.28,0.692,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.188,0.348,1.452,0.28,0.0
2025-05-07 21:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.016,0.116,1.484,0.276,0.624,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.016,0.116,1.484,0.276,0.0
2025-05-07 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.172,1.488,0.248,0.412,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.172,1.488,0.248,0.0
2025-05-07 22:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.2,3.096,0.424,0.56,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.2,3.096,0.424,0.0
2025-05-07 22:30:00+00:00,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.228,0.18,2.948,0.332,0.412,0.024,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.228,0.18,2.945,0.332,0.0
