startedAt,prod_Madalin_1-1:2.29.0,prod_Madalin_1-65:2.29.2,prod_Madalin_1-65:2.29.4,prod_Madalin_1-65:2.29.9,cons_Marie-Anne_1-1:1.29.0,cons_Johann_1-1:1.29.0,cons_Marie-Anne_1-65:1.29.2,cons_Johann_1-65:1.29.2,cons_Alain_1-65:1.29.2,cons_Marie-Anne_1-65:1.29.9,cons_Johann_1-65:1.29.9,sum_1-1:2.29.0,sum_1-65:2.29.2,sum_1-65:2.29.4,sum_1-65:2.29.9,sum_1-1:1.29.0,sum_1-65:1.29.2,sum_1-65:1.29.9
2025-06-12 18:30:00+00:00,0.0,0.0,,0.0,0.396,0.312,0.0,,,0.396,,0.0,0.0,0.0,0.0,0.708,0.0,0.396
2025-06-12 18:45:00+00:00,0.22,0.22,,0.0,0.412,0.208,0.22,,,0.192,,0.22,0.22,0.0,0.0,0.62,0.22,0.192
2025-06-12 19:00:00+00:00,0.016,0.016,,0.0,0.372,0.204,0.016,,,0.356,,0.016,0.016,0.0,0.0,0.576,0.016,0.356
2025-06-12 19:15:00+00:00,0.0,0.0,,0.0,0.224,0.296,0.0,,,0.224,,0.0,0.0,0.0,0.0,0.52,0.0,0.224
2025-06-12 19:30:00+00:00,0.0,0.0,,0.0,0.128,0.328,0.0,,,0.128,,0.0,0.0,0.0,0.0,0.456,0.0,0.128
2025-06-12 19:45:00+00:00,0.0,0.0,,0.0,0.104,0.28,0.0,,,0.104,,0.0,0.0,0.0,0.0,0.384,0.0,0.104
2025-06-12 20:00:00+00:00,0.0,0.0,,0.0,0.156,0.288,0.0,,,0.156,,0.0,0.0,0.0,0.0,0.44399999999999995,0.0,0.156
2025-06-12 20:15:00+00:00,0.0,0.0,,0.0,0.144,0.364,0.0,,,0.144,,0.0,0.0,0.0,0.0,0.508,0.0,0.144
2025-06-12 20:30:00+00:00,0.0,0.0,,0.0,0.128,0.348,0.0,,,0.128,,0.0,0.0,0.0,0.0,0.476,0.0,0.128
2025-06-12 20:45:00+00:00,0.0,0.0,,0.0,0.096,0.316,0.0,,,0.096,,0.0,0.0,0.0,0.0,0.41200000000000003,0.0,0.096
2025-06-12 21:00:00+00:00,0.0,0.0,,0.0,0.096,0.24,0.0,,,0.096,,0.0,0.0,0.0,0.0,0.33599999999999997,0.0,0.096
2025-06-12 21:15:00+00:00,0.0,0.0,,0.0,0.152,0.256,0.0,,,0.152,,0.0,0.0,0.0,0.0,0.40800000000000003,0.0,0.152
2025-06-12 21:30:00+00:00,0.0,0.0,,0.0,0.124,0.14,0.0,,,0.124,,0.0,0.0,0.0,0.0,0.264,0.0,0.124
2025-06-12 21:45:00+00:00,0.0,0.0,,0.0,0.108,0.116,0.0,,,0.108,,0.0,0.0,0.0,0.0,0.224,0.0,0.108
2025-06-12 22:00:00+00:00,0.0,0.0,,0.0,0.1,0.196,0.0,,,0.1,,0.0,0.0,0.0,0.0,0.29600000000000004,0.0,0.1
2025-06-12 22:15:00+00:00,0.0,0.0,,0.0,0.132,0.22,0.0,,,0.132,,0.0,0.0,0.0,0.0,0.352,0.0,0.132
2025-06-12 22:30:00+00:00,0.0,0.0,,0.0,0.168,0.308,0.0,,,0.168,,0.0,0.0,0.0,0.0,0.476,0.0,0.168
2025-06-12 22:45:00+00:00,0.0,0.0,,0.0,0.12,0.292,0.0,,,0.12,,0.0,0.0,0.0,0.0,0.412,0.0,0.12
2025-06-12 23:00:00+00:00,0.0,0.0,,0.0,0.12,0.364,0.0,,,0.12,,0.0,0.0,0.0,0.0,0.484,0.0,0.12
2025-06-12 23:15:00+00:00,0.0,0.0,,0.0,0.112,0.324,0.0,,,0.112,,0.0,0.0,0.0,0.0,0.436,0.0,0.112
2025-06-12 23:30:00+00:00,0.0,0.0,,0.0,0.128,0.176,0.0,,,0.128,,0.0,0.0,0.0,0.0,0.304,0.0,0.128
2025-06-12 23:45:00+00:00,0.0,0.0,,0.0,0.124,0.192,0.0,,,0.124,,0.0,0.0,0.0,0.0,0.316,0.0,0.124
2025-06-13 00:00:00+00:00,0.0,0.0,,0.0,0.124,0.268,0.0,,,0.124,,0.0,0.0,0.0,0.0,0.392,0.0,0.124
2025-06-13 00:15:00+00:00,0.0,0.0,,0.0,0.096,0.16,0.0,,,0.096,,0.0,0.0,0.0,0.0,0.256,0.0,0.096
2025-06-13 00:30:00+00:00,0.0,0.0,,0.0,0.116,0.128,0.0,,,0.116,,0.0,0.0,0.0,0.0,0.244,0.0,0.116
2025-06-13 00:45:00+00:00,0.0,0.0,,0.0,0.124,0.188,0.0,,,0.124,,0.0,0.0,0.0,0.0,0.312,0.0,0.124
2025-06-13 01:00:00+00:00,0.0,0.0,,0.0,0.184,0.26,0.0,,,0.184,,0.0,0.0,0.0,0.0,0.444,0.0,0.184
2025-06-13 01:15:00+00:00,0.0,0.0,,0.0,0.096,0.184,0.0,,,0.096,,0.0,0.0,0.0,0.0,0.28,0.0,0.096
2025-06-13 01:30:00+00:00,0.0,0.0,,0.0,0.1,0.156,0.0,,,0.1,,0.0,0.0,0.0,0.0,0.256,0.0,0.1
2025-06-13 01:45:00+00:00,0.0,0.0,,0.0,0.136,0.212,0.0,,,0.136,,0.0,0.0,0.0,0.0,0.348,0.0,0.136
2025-06-13 02:00:00+00:00,0.0,0.0,,0.0,0.14,0.172,0.0,,,0.14,,0.0,0.0,0.0,0.0,0.312,0.0,0.14
2025-06-13 02:15:00+00:00,0.0,0.0,,0.0,0.096,0.1,0.0,,,0.096,,0.0,0.0,0.0,0.0,0.196,0.0,0.096
2025-06-13 02:30:00+00:00,0.0,0.0,,0.0,0.096,0.136,0.0,,,0.096,,0.0,0.0,0.0,0.0,0.232,0.0,0.096
2025-06-13 02:45:00+00:00,0.0,0.0,,0.0,0.124,0.224,0.0,,,0.124,,0.0,0.0,0.0,0.0,0.348,0.0,0.124
2025-06-13 03:00:00+00:00,0.0,0.0,,0.0,0.128,0.124,0.0,,,0.128,,0.0,0.0,0.0,0.0,0.252,0.0,0.128
2025-06-13 03:15:00+00:00,0.0,0.0,,0.0,0.18,0.1,0.0,,,0.18,,0.0,0.0,0.0,0.0,0.28,0.0,0.18
2025-06-13 03:30:00+00:00,0.0,0.0,,0.0,0.1,0.168,0.0,,,0.1,,0.0,0.0,0.0,0.0,0.268,0.0,0.1
2025-06-13 03:45:00+00:00,0.0,0.0,,0.0,0.124,0.232,0.0,,,0.124,,0.0,0.0,0.0,0.0,0.356,0.0,0.124
2025-06-13 04:00:00+00:00,0.0,0.0,,0.0,0.308,0.128,0.0,,,0.308,,0.0,0.0,0.0,0.0,0.436,0.0,0.308
2025-06-13 04:15:00+00:00,0.0,0.0,,0.0,0.152,0.08,0.0,,,0.152,,0.0,0.0,0.0,0.0,0.23199999999999998,0.0,0.152
2025-06-13 04:30:00+00:00,0.264,0.124,,0.14,0.124,0.144,0.124,,,0.0,,0.264,0.124,0.0,0.14,0.268,0.124,0.0
2025-06-13 04:45:00+00:00,0.384,0.16,,0.224,0.16,0.204,0.16,,,0.0,,0.384,0.16,0.0,0.224,0.364,0.16,0.0
2025-06-13 05:00:00+00:00,0.512,0.132,,0.38,0.132,0.544,0.132,,,0.0,,0.512,0.132,0.0,0.38,0.676,0.132,0.0
2025-06-13 05:15:00+00:00,0.804,0.212,,0.592,0.212,0.388,0.212,,,0.0,,0.804,0.212,0.0,0.592,0.6,0.212,0.0
2025-06-13 05:30:00+00:00,1.076,1.076,,0.0,1.496,0.344,1.076,,,0.42,,1.076,1.076,0.0,0.0,1.8399999999999999,1.076,0.42
2025-06-13 05:45:00+00:00,1.244,1.244,,0.0,1.896,0.204,1.244,,,0.652,,1.244,1.244,0.0,0.0,2.1,1.244,0.652
2025-06-13 06:00:00+00:00,1.516,0.172,,1.344,0.172,0.148,0.172,,,0.0,,1.516,0.172,0.0,1.344,0.31999999999999995,0.172,0.0
2025-06-13 06:15:00+00:00,2.02,0.18,,1.84,0.18,0.632,0.18,,,0.0,,2.02,0.18,0.0,1.84,0.812,0.18,0.0
2025-06-13 06:30:00+00:00,1.932,0.2,,1.732,0.2,0.596,0.2,,,0.0,,1.932,0.2,0.0,1.732,0.796,0.2,0.0
2025-06-13 06:45:00+00:00,1.636,0.228,,1.408,0.228,0.148,0.228,,,0.0,,1.636,0.228,0.0,1.408,0.376,0.228,0.0
2025-06-13 07:00:00+00:00,3.092,0.3,,2.792,0.3,0.144,0.3,,,0.0,,3.092,0.3,0.0,2.792,0.44399999999999995,0.3,0.0
2025-06-13 07:15:00+00:00,2.928,0.124,,2.804,0.124,0.168,0.124,,,0.0,,2.928,0.124,0.0,2.804,0.29200000000000004,0.124,0.0
2025-06-13 07:30:00+00:00,0.192,0.128,,0.064,0.128,0.408,0.128,,,0.0,,0.192,0.128,0.0,0.064,0.536,0.128,0.0
2025-06-13 07:45:00+00:00,3.112,0.188,,2.924,0.188,0.328,0.188,,,0.0,,3.112,0.188,0.0,2.924,0.516,0.188,0.0
2025-06-13 08:00:00+00:00,4.36,0.156,,4.204,0.156,0.424,0.156,,,0.0,,4.36,0.156,0.0,4.204,0.58,0.156,0.0
2025-06-13 08:15:00+00:00,4.812,0.148,,4.664,0.148,0.264,0.148,,,0.0,,4.812,0.148,0.0,4.664,0.41200000000000003,0.148,0.0
2025-06-13 08:30:00+00:00,4.856,0.148,,4.708,0.148,0.248,0.148,,,0.0,,4.856,0.148,0.0,4.708,0.396,0.148,0.0
2025-06-13 08:45:00+00:00,4.756,0.236,,4.52,0.236,0.12,0.236,,,0.0,,4.756,0.236,0.0,4.52,0.356,0.236,0.0
2025-06-13 09:00:00+00:00,4.956,0.172,,4.784,0.172,0.084,0.172,,,0.0,,4.956,0.172,0.0,4.784,0.256,0.172,0.0
2025-06-13 09:15:00+00:00,4.908,1.132,,3.776,1.132,0.156,1.132,,,0.0,,4.908,1.132,0.0,3.776,1.2879999999999998,1.132,0.0
2025-06-13 09:30:00+00:00,5.328,0.696,,4.632,0.696,0.144,0.696,,,0.0,,5.328,0.696,0.0,4.632,0.84,0.696,0.0
2025-06-13 09:45:00+00:00,5.352,0.688,,4.664,0.688,0.148,0.688,,,0.0,,5.352,0.688,0.0,4.664,0.836,0.688,0.0
2025-06-13 10:00:00+00:00,5.488,1.904,,3.584,1.904,0.168,1.904,,,0.0,,5.488,1.904,0.0,3.584,2.072,1.904,0.0
2025-06-13 10:15:00+00:00,5.596,0.504,,5.092,0.504,0.208,0.504,,,0.0,,5.596,0.504,0.0,5.092,0.712,0.504,0.0
2025-06-13 10:30:00+00:00,5.688,0.188,,5.5,0.188,0.3,0.188,,,0.0,,5.688,0.188,0.0,5.5,0.488,0.188,0.0
2025-06-13 10:45:00+00:00,5.784,0.176,,5.608,0.176,0.284,0.176,,,0.0,,5.784,0.176,0.0,5.608,0.45999999999999996,0.176,0.0
2025-06-13 11:00:00+00:00,5.864,1.376,,4.488,1.376,0.348,1.376,,,0.0,,5.864,1.376,0.0,4.488,1.7239999999999998,1.376,0.0
2025-06-13 11:15:00+00:00,5.768,0.892,,4.876,0.892,0.392,0.892,,,0.0,,5.768,0.892,0.0,4.876,1.284,0.892,0.0
2025-06-13 11:30:00+00:00,5.78,1.14,,4.64,1.14,0.136,1.14,,,0.0,,5.78,1.14,0.0,4.64,1.2759999999999998,1.14,0.0
2025-06-13 11:45:00+00:00,5.756,1.236,,4.52,1.236,0.128,1.236,,,0.0,,5.756,1.236,0.0,4.52,1.3639999999999999,1.236,0.0
2025-06-13 12:00:00+00:00,5.748,0.296,,5.452,0.296,0.144,0.296,,,0.0,,5.748,0.296,0.0,5.452,0.43999999999999995,0.296,0.0
2025-06-13 12:15:00+00:00,5.608,0.216,,5.392,0.216,0.136,0.216,,,0.0,,5.608,0.216,0.0,5.392,0.352,0.216,0.0
2025-06-13 12:30:00+00:00,5.568,0.2,,5.368,0.2,0.192,0.2,,,0.0,,5.568,0.2,0.0,5.368,0.392,0.2,0.0
2025-06-13 12:45:00+00:00,5.468,1.068,,4.4,1.068,0.184,1.068,,,0.0,,5.468,1.068,0.0,4.4,1.252,1.068,0.0
2025-06-13 13:00:00+00:00,5.392,1.308,,4.084,1.308,0.244,1.308,,,0.0,,5.392,1.308,0.0,4.084,1.552,1.308,0.0
2025-06-13 13:15:00+00:00,5.192,0.148,,5.044,0.148,0.216,0.148,,,0.0,,5.192,0.148,0.0,5.044,0.364,0.148,0.0
2025-06-13 13:30:00+00:00,5.068,0.128,,4.94,0.128,0.156,0.128,,,0.0,,5.068,0.128,0.0,4.94,0.28400000000000003,0.128,0.0
2025-06-13 13:45:00+00:00,4.756,0.172,,4.584,0.172,0.136,0.172,,,0.0,,4.756,0.172,0.0,4.584,0.308,0.172,0.0
2025-06-13 14:00:00+00:00,4.62,0.124,,4.496,0.124,0.188,0.124,,,0.0,,4.62,0.124,0.0,4.496,0.312,0.124,0.0
2025-06-13 14:15:00+00:00,4.324,0.1,,4.224,0.1,0.116,0.1,,,0.0,,4.324,0.1,0.0,4.224,0.21600000000000003,0.1,0.0
2025-06-13 14:30:00+00:00,4.096,0.236,,3.86,0.236,0.108,0.236,,,0.0,,4.096,0.236,0.0,3.86,0.344,0.236,0.0
2025-06-13 14:45:00+00:00,3.84,0.264,,3.576,0.264,0.184,0.264,,,0.0,,3.84,0.264,0.0,3.576,0.448,0.264,0.0
2025-06-13 15:00:00+00:00,3.428,0.228,,3.2,0.228,0.208,0.228,,,0.0,,3.428,0.228,0.0,3.2,0.436,0.228,0.0
2025-06-13 15:15:00+00:00,3.148,0.22,,2.928,0.22,0.172,0.22,,,0.0,,3.148,0.22,0.0,2.928,0.392,0.22,0.0
2025-06-13 15:30:00+00:00,2.904,0.26,,2.644,0.26,0.164,0.26,,,0.0,,2.904,0.26,0.0,2.644,0.42400000000000004,0.26,0.0
2025-06-13 15:45:00+00:00,2.556,0.252,,2.304,0.252,0.224,0.252,,,0.0,,2.556,0.252,0.0,2.304,0.476,0.252,0.0
2025-06-13 16:00:00+00:00,2.196,0.272,,1.924,0.272,0.26,0.272,,,0.0,,2.196,0.272,0.0,1.924,0.532,0.272,0.0
2025-06-13 16:15:00+00:00,1.976,0.232,,1.744,0.232,0.248,0.232,,,0.0,,1.976,0.232,0.0,1.744,0.48,0.232,0.0
2025-06-13 16:30:00+00:00,1.656,0.668,,0.988,0.668,0.236,0.668,,,0.0,,1.656,0.668,0.0,0.988,0.904,0.668,0.0
2025-06-13 16:45:00+00:00,1.36,1.176,,0.184,1.176,0.312,1.176,,,0.0,,1.36,1.176,0.0,0.184,1.488,1.176,0.0
2025-06-13 17:00:00+00:00,1.18,0.816,,0.364,0.816,0.268,0.816,,,0.0,,1.18,0.816,0.0,0.364,1.084,0.816,0.0
2025-06-13 17:15:00+00:00,1.1,0.784,,0.316,0.784,0.28,0.784,,,0.0,,1.1,0.784,0.0,0.316,1.064,0.784,0.0
2025-06-13 17:30:00+00:00,0.952,0.284,,0.668,0.284,0.308,0.284,,,0.0,,0.952,0.284,0.0,0.668,0.592,0.284,0.0
2025-06-13 17:45:00+00:00,0.724,0.352,,0.372,0.352,0.292,0.352,,,0.0,,0.724,0.352,0.0,0.372,0.6439999999999999,0.352,0.0
2025-06-13 18:00:00+00:00,0.628,0.268,,0.36,0.268,0.2,0.268,,,0.0,,0.628,0.268,0.0,0.36,0.468,0.268,0.0
2025-06-13 18:15:00+00:00,0.504,0.224,,0.28,0.224,0.232,0.224,,,0.0,,0.504,0.224,0.0,0.28,0.456,0.224,0.0
2025-06-13 18:30:00+00:00,0.08,0.08,,0.0,0.404,0.368,0.08,,,0.324,,0.08,0.08,0.0,0.0,0.772,0.08,0.324
2025-06-13 18:45:00+00:00,0.0,0.0,,0.0,0.372,0.316,0.0,,,0.372,,0.0,0.0,0.0,0.0,0.688,0.0,0.372
2025-06-13 19:00:00+00:00,0.052,0.052,,0.0,0.312,0.248,0.052,,,0.26,,0.052,0.052,0.0,0.0,0.56,0.052,0.26
2025-06-13 19:15:00+00:00,0.0,0.0,,0.0,0.34,0.188,0.0,,,0.34,,0.0,0.0,0.0,0.0,0.528,0.0,0.34
2025-06-13 19:30:00+00:00,0.0,0.0,,0.0,0.312,0.2,0.0,,,0.312,,0.0,0.0,0.0,0.0,0.512,0.0,0.312
2025-06-13 19:45:00+00:00,0.0,0.0,,0.0,0.608,0.196,0.0,,,0.608,,0.0,0.0,0.0,0.0,0.804,0.0,0.608
2025-06-13 20:00:00+00:00,0.0,0.0,,0.0,0.408,0.232,0.0,,,0.408,,0.0,0.0,0.0,0.0,0.64,0.0,0.408
2025-06-13 20:15:00+00:00,0.0,0.0,,0.0,0.356,0.352,0.0,,,0.356,,0.0,0.0,0.0,0.0,0.708,0.0,0.356
2025-06-13 20:30:00+00:00,0.0,0.0,,0.0,0.348,0.348,0.0,,,0.348,,0.0,0.0,0.0,0.0,0.696,0.0,0.348
2025-06-13 20:45:00+00:00,0.0,0.0,,0.0,0.136,0.272,0.0,,,0.136,,0.0,0.0,0.0,0.0,0.40800000000000003,0.0,0.136
2025-06-13 21:00:00+00:00,0.0,0.0,,0.0,0.1,0.252,0.0,,,0.1,,0.0,0.0,0.0,0.0,0.352,0.0,0.1
2025-06-13 21:15:00+00:00,0.0,0.0,,0.0,0.132,0.328,0.0,,,0.132,,0.0,0.0,0.0,0.0,0.46,0.0,0.132
2025-06-13 21:30:00+00:00,0.0,0.0,,0.0,0.148,0.216,0.0,,,0.148,,0.0,0.0,0.0,0.0,0.364,0.0,0.148
2025-06-13 21:45:00+00:00,0.0,0.0,,0.0,0.128,0.132,0.0,,,0.128,,0.0,0.0,0.0,0.0,0.26,0.0,0.128
2025-06-13 22:00:00+00:00,0.0,0.0,,0.0,0.096,0.1,0.0,,,0.096,,0.0,0.0,0.0,0.0,0.196,0.0,0.096
2025-06-13 22:15:00+00:00,0.0,0.0,,0.0,0.108,0.176,0.0,,,0.108,,0.0,0.0,0.0,0.0,0.284,0.0,0.108
2025-06-13 22:30:00+00:00,0.0,0.0,,0.0,0.152,0.188,0.0,,,0.152,,0.0,0.0,0.0,0.0,0.33999999999999997,0.0,0.152
2025-06-13 22:45:00+00:00,0.0,0.0,,0.0,0.164,0.316,0.0,,,0.164,,0.0,0.0,0.0,0.0,0.48,0.0,0.164
2025-06-13 23:00:00+00:00,0.0,0.0,,0.0,0.108,0.332,0.0,,,0.108,,0.0,0.0,0.0,0.0,0.44,0.0,0.108
2025-06-13 23:15:00+00:00,0.0,0.0,,0.0,0.112,0.356,0.0,,,0.112,,0.0,0.0,0.0,0.0,0.46799999999999997,0.0,0.112
2025-06-13 23:30:00+00:00,0.0,0.0,,0.0,0.128,0.396,0.0,,,0.128,,0.0,0.0,0.0,0.0,0.524,0.0,0.128
2025-06-13 23:45:00+00:00,0.0,0.0,,0.0,0.128,0.172,0.0,,,0.128,,0.0,0.0,0.0,0.0,0.3,0.0,0.128
2025-06-14 00:00:00+00:00,0.0,0.0,,0.0,0.116,0.24,0.0,,,0.116,,0.0,0.0,0.0,0.0,0.356,0.0,0.116
2025-06-14 00:15:00+00:00,0.0,0.0,,0.0,0.124,0.24,0.0,,,0.124,,0.0,0.0,0.0,0.0,0.364,0.0,0.124
2025-06-14 00:30:00+00:00,0.0,0.0,,0.0,0.104,0.132,0.0,,,0.104,,0.0,0.0,0.0,0.0,0.236,0.0,0.104
2025-06-14 00:45:00+00:00,0.0,0.0,,0.0,0.124,0.124,0.0,,,0.124,,0.0,0.0,0.0,0.0,0.248,0.0,0.124
2025-06-14 01:00:00+00:00,0.0,0.0,,0.0,0.128,0.204,0.0,,,0.128,,0.0,0.0,0.0,0.0,0.33199999999999996,0.0,0.128
2025-06-14 01:15:00+00:00,0.0,0.0,,0.0,0.128,0.212,0.0,,,0.128,,0.0,0.0,0.0,0.0,0.33999999999999997,0.0,0.128
2025-06-14 01:30:00+00:00,0.0,0.0,,0.0,0.096,0.212,0.0,,,0.096,,0.0,0.0,0.0,0.0,0.308,0.0,0.096
2025-06-14 01:45:00+00:00,0.0,0.0,,0.0,0.116,0.204,0.0,,,0.116,,0.0,0.0,0.0,0.0,0.32,0.0,0.116
2025-06-14 02:00:00+00:00,0.0,0.0,,0.0,0.172,0.244,0.0,,,0.172,,0.0,0.0,0.0,0.0,0.416,0.0,0.172
2025-06-14 02:15:00+00:00,0.0,0.0,,0.0,0.188,0.108,0.0,,,0.188,,0.0,0.0,0.0,0.0,0.296,0.0,0.188
2025-06-14 02:30:00+00:00,0.0,0.0,,0.0,0.164,0.06,0.0,,,0.164,,0.0,0.0,0.0,0.0,0.224,0.0,0.164
2025-06-14 02:45:00+00:00,0.0,0.0,,0.0,0.1,0.156,0.0,,,0.1,,0.0,0.0,0.0,0.0,0.256,0.0,0.1
2025-06-14 03:00:00+00:00,0.0,0.0,,0.0,0.144,0.212,0.0,,,0.144,,0.0,0.0,0.0,0.0,0.356,0.0,0.144
2025-06-14 03:15:00+00:00,0.0,0.0,,0.0,0.132,0.132,0.0,,,0.132,,0.0,0.0,0.0,0.0,0.264,0.0,0.132
2025-06-14 03:30:00+00:00,0.0,0.0,,0.0,0.108,0.088,0.0,,,0.108,,0.0,0.0,0.0,0.0,0.196,0.0,0.108
2025-06-14 03:45:00+00:00,0.0,0.0,,0.0,0.096,0.164,0.0,,,0.096,,0.0,0.0,0.0,0.0,0.26,0.0,0.096
2025-06-14 04:00:00+00:00,0.008,0.008,,0.0,0.136,0.14,0.008,,,0.128,,0.008,0.008,0.0,0.0,0.276,0.008,0.128
2025-06-14 04:15:00+00:00,0.088,0.088,,0.0,0.132,0.12,0.088,,,0.044,,0.088,0.088,0.0,0.0,0.252,0.088,0.044
2025-06-14 04:30:00+00:00,0.532,0.124,,0.408,0.124,0.148,0.124,,,0.0,,0.532,0.124,0.0,0.408,0.272,0.124,0.0
2025-06-14 04:45:00+00:00,0.776,0.18,,0.596,0.18,0.204,0.18,,,0.0,,0.776,0.18,0.0,0.596,0.384,0.18,0.0
2025-06-14 05:00:00+00:00,1.084,0.148,,0.936,0.148,0.448,0.148,,,0.0,,1.084,0.148,0.0,0.936,0.596,0.148,0.0
2025-06-14 05:15:00+00:00,1.332,0.128,,1.204,0.128,0.328,0.128,,,0.0,,1.332,0.128,0.0,1.204,0.456,0.128,0.0
2025-06-14 05:30:00+00:00,1.452,0.192,,1.26,0.192,0.256,0.192,,,0.0,,1.452,0.192,0.0,1.26,0.448,0.192,0.0
2025-06-14 05:45:00+00:00,1.848,0.136,,1.712,0.136,0.236,0.136,,,0.0,,1.848,0.136,0.0,1.712,0.372,0.136,0.0
2025-06-14 06:00:00+00:00,1.908,0.156,,1.752,0.156,0.14,0.156,,,0.0,,1.908,0.156,0.0,1.752,0.29600000000000004,0.156,0.0
2025-06-14 06:15:00+00:00,1.444,0.188,,1.256,0.188,0.36,0.188,,,0.0,,1.444,0.188,0.0,1.256,0.548,0.188,0.0
2025-06-14 06:30:00+00:00,1.612,0.164,,1.448,0.164,1.52,0.164,,,0.0,,1.612,0.164,0.0,1.448,1.684,0.164,0.0
2025-06-14 06:45:00+00:00,1.472,0.224,,1.248,0.224,2.236,0.224,,,0.0,,1.472,0.224,0.0,1.248,2.4600000000000004,0.224,0.0
2025-06-14 07:00:00+00:00,1.368,0.176,,1.192,0.176,2.248,0.176,,,0.0,,1.368,0.176,0.0,1.192,2.4240000000000004,0.176,0.0
2025-06-14 07:15:00+00:00,1.172,1.172,,0.0,1.196,1.144,1.172,,,0.024,,1.172,1.172,0.0,0.0,2.34,1.172,0.024
2025-06-14 07:30:00+00:00,2.216,0.344,,1.872,0.344,0.732,0.344,,,0.0,,2.216,0.344,0.0,1.872,1.076,0.344,0.0
2025-06-14 07:45:00+00:00,3.336,0.372,,2.964,0.372,0.284,0.372,,,0.0,,3.336,0.372,0.0,2.964,0.6559999999999999,0.372,0.0
2025-06-14 08:00:00+00:00,3.704,0.392,,3.312,0.392,0.876,0.392,,,0.0,,3.704,0.392,0.0,3.312,1.268,0.392,0.0
2025-06-14 08:15:00+00:00,4.296,0.356,,3.94,0.356,0.252,0.356,,,0.0,,4.296,0.356,0.0,3.94,0.608,0.356,0.0
2025-06-14 08:30:00+00:00,4.84,0.328,,4.512,0.328,0.796,0.328,,,0.0,,4.84,0.328,0.0,4.512,1.124,0.328,0.0
2025-06-14 08:45:00+00:00,4.708,0.34,,4.368,0.34,0.96,0.34,,,0.0,,4.708,0.34,0.0,4.368,1.3,0.34,0.0
2025-06-14 09:00:00+00:00,4.864,0.356,,4.508,0.356,0.26,0.356,,,0.0,,4.864,0.356,0.0,4.508,0.616,0.356,0.0
2025-06-14 09:15:00+00:00,4.588,0.3,,4.288,0.3,1.024,0.3,,,0.0,,4.588,0.3,0.0,4.288,1.324,0.3,0.0
2025-06-14 09:30:00+00:00,5.04,1.936,,3.104,1.936,0.88,1.936,,,0.0,,5.04,1.936,0.0,3.104,2.816,1.936,0.0
2025-06-14 09:45:00+00:00,5.204,1.948,,3.256,1.948,0.268,1.948,,,0.0,,5.204,1.948,0.0,3.256,2.216,1.948,0.0
2025-06-14 10:00:00+00:00,5.404,1.568,,3.836,1.568,0.416,1.568,,,0.0,,5.404,1.568,0.0,3.836,1.984,1.568,0.0
2025-06-14 10:15:00+00:00,5.968,1.1,,4.868,1.1,0.248,1.1,,,0.0,,5.968,1.1,0.0,4.868,1.348,1.1,0.0
2025-06-14 10:30:00+00:00,4.588,0.248,,4.34,0.248,0.376,0.248,,,0.0,,4.588,0.248,0.0,4.34,0.624,0.248,0.0
2025-06-14 10:45:00+00:00,2.904,0.248,,2.656,0.248,0.276,0.248,,,0.0,,2.904,0.248,0.0,2.656,0.524,0.248,0.0
2025-06-14 11:00:00+00:00,2.8,0.308,,2.492,0.308,0.28,0.308,,,0.0,,2.8,0.308,0.0,2.492,0.5880000000000001,0.308,0.0
2025-06-14 11:15:00+00:00,2.612,0.344,,2.268,0.344,0.3,0.344,,,0.0,,2.612,0.344,0.0,2.268,0.6439999999999999,0.344,0.0
2025-06-14 11:30:00+00:00,3.136,0.34,,2.796,0.34,0.152,0.34,,,0.0,,3.136,0.34,0.0,2.796,0.492,0.34,0.0
2025-06-14 11:45:00+00:00,3.952,0.348,,3.604,0.348,0.168,0.348,,,0.0,,3.952,0.348,0.0,3.604,0.516,0.348,0.0
2025-06-14 12:00:00+00:00,2.552,0.308,,2.244,0.308,0.232,0.308,,,0.0,,2.552,0.308,0.0,2.244,0.54,0.308,0.0
2025-06-14 12:15:00+00:00,1.304,0.324,,0.98,0.324,0.28,0.324,,,0.0,,1.304,0.324,0.0,0.98,0.6040000000000001,0.324,0.0
2025-06-14 12:30:00+00:00,0.416,0.416,,0.0,1.016,0.256,0.416,,,0.6,,0.416,0.416,0.0,0.0,1.272,0.416,0.6
2025-06-14 12:45:00+00:00,0.68,0.68,,0.0,1.516,0.172,0.68,,,0.836,,0.68,0.68,0.0,0.0,1.688,0.68,0.836
2025-06-14 13:00:00+00:00,1.168,0.56,,0.608,0.56,0.144,0.56,,,0.0,,1.168,0.56,0.0,0.608,0.7040000000000001,0.56,0.0
2025-06-14 13:15:00+00:00,1.38,0.904,,0.476,0.904,0.212,0.904,,,0.0,,1.38,0.904,0.0,0.476,1.116,0.904,0.0
2025-06-14 13:30:00+00:00,1.548,1.144,,0.404,1.144,0.212,1.144,,,0.0,,1.548,1.144,0.0,0.404,1.3559999999999999,1.144,0.0
2025-06-14 13:45:00+00:00,3.584,0.536,,3.048,0.536,0.188,0.536,,,0.0,,3.584,0.536,0.0,3.048,0.724,0.536,0.0
2025-06-14 14:00:00+00:00,5.2,0.304,,4.896,0.304,0.24,0.304,,,0.0,,5.2,0.304,0.0,4.896,0.544,0.304,0.0
