startedAt,prod_Véronique_1-1:2.29.0,prod_Marc_1-1:2.29.0,prod_Gaby_1-1:2.29.0,prod_Pit_1-1:2.29.0,prod_Madalin_1-1:2.29.0,prod_Véronique_1-65:2.29.1,prod_Véronique_1-65:2.29.2,prod_Marc_1-65:2.29.2,prod_Gaby_1-65:2.29.2,prod_Pit_1-65:2.29.2,prod_Madalin_1-65:2.29.2,prod_Gaby_1-65:2.29.3,prod_Véronique_1-65:2.29.4,prod_Marc_1-65:2.29.4,prod_Gaby_1-65:2.29.4,prod_Pit_1-65:2.29.4,prod_Madalin_1-65:2.29.4,prod_Véronique_1-65:2.29.9,prod_Marc_1-65:2.29.9,prod_Gaby_1-65:2.29.9,prod_Pit_1-65:2.29.9,prod_Madalin_1-65:2.29.9,cons_Sebastien_1-1:1.29.0,cons_Jessica_1-1:1.29.0,cons_Sebastien_1-65:1.29.4,cons_Jessica_1-65:1.29.4,cons_Sebastien_1-65:1.29.8,cons_Jessica_1-65:1.29.8,cons_Sebastien_1-65:1.29.9,cons_Jessica_1-65:1.29.9,sum_1-1:2.29.0,sum_1-65:2.29.1,sum_1-65:2.29.2,sum_1-65:2.29.3,sum_1-65:2.29.4,sum_1-65:2.29.9,sum_1-1:1.29.0,sum_1-65:1.29.4,sum_1-65:1.29.8,sum_1-65:1.29.9
2025-06-14 08:00:00+00:00,5.324,0.024,4.108,6.6,3.704,0.372,0.962,0.005,0.252,1.281,0.392,2.812,,,,,,3.99,0.019,,5.319,3.312,0.124,0.156,,,,,,,19.759999999999998,0.372,2.892,2.812,0.0,12.639999999999999,0.28,0.0,0.0,0.0
2025-06-14 08:15:00+00:00,6.004,0.02,4.98,7.38,4.296,0.344,0.499,0.002,0.333,0.65,0.356,1.196,,,,,,5.161,0.018,,6.73,3.94,0.124,0.108,,,,,,,22.68,0.344,1.8399999999999999,1.196,0.0,15.848999999999998,0.23199999999999998,0.0,0.0,0.0
2025-06-14 08:30:00+00:00,6.596,0.02,5.988,8.1,4.84,2.732,0.455,0.002,0.63,0.953,0.328,0.632,,,,,,3.409,0.018,,7.147,4.512,0.068,0.084,,,,,,,25.544,2.732,2.368,0.632,0.0,15.085999999999999,0.15200000000000002,0.0,0.0,0.0
2025-06-14 08:45:00+00:00,6.26,0.02,6.236,7.5,4.708,5.444,0.2,0.005,1.351,1.836,0.34,0.716,,,,,,0.616,0.015,,5.664,4.368,0.08,1.52,,,,,,,24.723999999999997,5.444,3.732,0.716,0.0,10.663,1.6,0.0,0.0,0.0
2025-06-14 09:00:00+00:00,6.156,0.024,6.668,6.508,4.864,5.46,0.158,0.005,1.293,1.472,0.356,0.952,,,,,,0.538,0.019,,5.036,4.508,0.12,1.544,,,,,,,24.22,5.46,3.284,0.952,0.0,10.100999999999999,1.6640000000000001,0.0,0.0,0.0
2025-06-14 09:15:00+00:00,5.564,0.024,6.532,6.164,4.588,5.3,0.094,0.009,1.727,2.182,0.3,1.656,,,,,,0.17,0.015,,3.982,4.288,0.128,0.276,,,,,,,22.872,5.3,4.312,1.656,0.0,8.455,0.404,0.0,0.0,0.0
2025-06-14 09:30:00+00:00,6.04,0.004,7.116,7.152,5.04,5.428,0.185,0.001,1.767,2.151,1.936,1.24,,,,,,0.427,0.003,,5.001,3.104,0.116,0.428,,,,,,,25.352,5.428,6.039999999999999,1.24,0.0,8.535,0.544,0.0,0.0,0.0
2025-06-14 09:45:00+00:00,6.48,0.0,7.412,7.604,5.204,5.956,0.157,0.0,1.958,2.285,1.948,0.896,,,,,,0.367,0.0,,5.319,3.256,2.016,0.256,,,,,,,26.7,5.956,6.348000000000001,0.896,0.0,8.942,2.2720000000000002,0.0,0.0,0.0
2025-06-14 10:00:00+00:00,6.68,0.0,7.88,7.856,5.404,6.68,0.0,0.0,2.137,2.395,1.568,0.872,,,,,,0.0,0.0,,5.461,3.836,1.624,0.188,,,,,,,27.819999999999997,6.68,6.1,0.872,0.0,9.297,1.812,0.0,0.0,0.0
2025-06-14 10:15:00+00:00,7.392,0.028,9.332,8.364,5.968,7.12,0.053,0.006,1.418,1.643,1.1,2.112,,,,,,0.219,0.022,,6.721,4.868,0.756,0.072,,,,,,,31.084000000000003,7.12,4.220000000000001,2.112,0.0,11.83,0.828,0.0,0.0,0.0
2025-06-14 10:30:00+00:00,6.14,0.024,8.004,7.128,4.588,6.14,0.0,0.007,2.059,2.01,0.248,0.704,,,,,,0.0,0.017,,5.118,4.34,0.188,0.068,,,,,,,25.884,6.14,4.324000000000001,0.704,0.0,9.475000000000001,0.256,0.0,0.0,0.0
2025-06-14 10:45:00+00:00,4.236,0.02,5.676,4.932,2.904,4.236,0.0,0.007,1.709,1.704,0.248,0.728,,,,,,0.0,0.013,,3.228,2.656,0.184,0.068,,,,,,,17.768,4.236,3.668,0.728,0.0,5.897,0.252,0.0,0.0,0.0
2025-06-14 11:00:00+00:00,3.352,0.024,4.7,2.9,2.8,3.352,0.0,0.024,3.948,2.9,0.308,0.752,,,,,,0.0,0.0,,0.0,2.492,0.184,0.1,,,,,,,13.776,3.352,7.18,0.752,0.0,2.492,0.28400000000000003,0.0,0.0,0.0
2025-06-14 11:15:00+00:00,2.96,0.02,4.184,2.388,2.612,2.96,0.0,0.02,2.876,2.388,0.344,1.308,,,,,,0.0,0.0,,0.0,2.268,0.188,0.156,,,,,,,12.164,2.96,5.628,1.308,0.0,2.268,0.344,0.0,0.0,0.0
2025-06-14 11:30:00+00:00,3.608,0.024,5.336,4.016,3.136,3.608,0.0,0.017,1.838,2.821,0.34,2.72,,,,,,0.0,0.007,,1.195,2.796,0.18,0.152,,,,,,,16.12,3.608,5.016,2.72,0.0,3.9979999999999998,0.33199999999999996,0.0,0.0,0.0
2025-06-14 11:45:00+00:00,4.352,0.024,6.288,4.764,3.952,4.352,0.0,0.007,1.149,1.296,0.348,2.068,,,,,,0.0,0.017,,3.468,3.604,0.236,0.152,,,,,,,19.380000000000003,4.352,2.8,2.068,0.0,7.089,0.388,0.0,0.0,0.0
2025-06-14 12:00:00+00:00,2.936,0.024,3.832,1.776,2.552,2.936,0.0,0.022,1.97,1.596,0.308,1.64,,,,,,0.0,0.002,,0.18,2.244,0.236,0.144,,,,,,,11.12,2.936,3.896,1.64,0.0,2.426,0.38,0.0,0.0,0.0
2025-06-14 12:15:00+00:00,1.572,0.024,1.84,1.312,1.304,1.572,0.0,0.024,1.424,1.312,0.324,0.416,,,,,,0.0,0.0,,0.0,0.98,0.352,1.632,,,,,,,6.0520000000000005,1.572,3.0839999999999996,0.416,0.0,0.98,1.984,0.0,0.0,0.0
2025-06-14 12:30:00+00:00,0.68,0.02,0.852,0.168,0.416,0.68,0.0,0.02,0.344,0.168,0.416,0.508,,,,,,0.0,0.0,,0.0,0.0,0.16,1.52,,,,,,,2.136,0.68,0.948,0.508,0.0,0.0,1.68,0.0,0.0,0.0
2025-06-14 12:45:00+00:00,0.976,0.036,1.476,0.624,0.68,0.368,0.284,0.017,0.432,0.291,0.68,0.552,,,,,,0.324,0.019,,0.333,0.0,0.136,0.36,,,,,,,3.7920000000000003,0.368,1.7040000000000002,0.552,0.0,0.676,0.496,0.0,0.0,0.0
2025-06-14 13:00:00+00:00,1.372,0.044,2.1,0.776,1.168,0.38,0.262,0.012,0.426,0.204,0.56,0.488,,,,,,0.73,0.032,,0.572,0.608,0.196,0.216,,,,,,,5.46,0.38,1.464,0.488,0.0,1.9420000000000002,0.41200000000000003,0.0,0.0,0.0
2025-06-14 13:15:00+00:00,1.552,0.044,2.436,1.404,1.38,0.368,0.215,0.008,0.386,0.255,0.904,0.312,,,,,,0.969,0.036,,1.149,0.476,0.352,0.236,,,,,,,6.816,0.368,1.768,0.312,0.0,2.63,0.588,0.0,0.0,0.0
2025-06-14 13:30:00+00:00,1.772,0.04,2.852,1.696,1.548,0.34,0.273,0.008,0.42,0.323,1.144,0.648,,,,,,1.159,0.032,,1.373,0.404,0.184,0.256,,,,,,,7.9079999999999995,0.34,2.168,0.648,0.0,2.968,0.44,0.0,0.0,0.0
2025-06-14 13:45:00+00:00,3.828,0.044,6.496,3.272,3.584,0.352,0.315,0.004,0.529,0.296,0.536,0.652,,,,,,3.161,0.04,,2.976,3.048,0.332,0.236,,,,,,,17.224,0.352,1.6800000000000002,0.652,0.0,9.225,0.5680000000000001,0.0,0.0,0.0
2025-06-14 14:00:00+00:00,5.144,0.04,9.244,5.316,5.2,0.436,0.262,0.002,0.469,0.295,0.304,0.808,,,,,,4.446,0.038,,5.021,4.896,0.232,0.236,,,,,,,24.944,0.436,1.332,0.808,0.0,14.401,0.46799999999999997,0.0,0.0,0.0
2025-06-14 14:15:00+00:00,4.648,0.048,9.984,4.908,4.964,0.372,0.209,0.002,0.461,0.24,0.724,0.552,,,,,,4.067,0.046,,4.668,4.24,0.188,0.248,,,,,,,24.552,0.372,1.6360000000000001,0.552,0.0,13.021,0.436,0.0,0.0,0.0
2025-06-14 14:30:00+00:00,3.76,0.044,9.46,4.072,4.308,0.364,0.233,0.003,0.544,0.28,2.824,1.532,,,,,,3.163,0.041,,3.792,1.484,0.212,0.204,,,,,,,21.644000000000002,0.364,3.884,1.532,0.0,8.48,0.416,0.0,0.0,0.0
2025-06-14 14:45:00+00:00,3.376,0.04,9.236,3.316,4.136,0.328,0.232,0.003,0.625,0.252,0.58,1.008,,,,,,2.816,0.037,,3.064,3.556,0.22,1.152,,,,,,,20.104,0.328,1.6920000000000002,1.008,0.0,9.472999999999999,1.3719999999999999,0.0,0.0,0.0
2025-06-14 15:00:00+00:00,2.336,0.044,7.104,2.34,3.088,0.32,0.187,0.004,0.588,0.217,0.3,0.764,,,,,,1.829,0.04,,2.123,2.788,0.212,1.172,,,,,,,14.911999999999999,0.32,1.2959999999999998,0.764,0.0,6.779999999999999,1.384,0.0,0.0,0.0
2025-06-14 15:15:00+00:00,0.832,0.036,1.876,0.588,0.796,0.32,0.512,0.036,1.324,0.588,0.204,0.552,,,,,,0.0,0.0,,0.0,0.592,0.216,0.7,,,,,,,4.128,0.32,2.664,0.552,0.0,0.592,0.9159999999999999,0.0,0.0,0.0
2025-06-14 15:30:00+00:00,1.012,0.036,1.752,0.884,0.848,0.324,0.653,0.034,0.979,0.838,0.292,0.72,,,,,,0.035,0.002,,0.046,0.556,0.164,0.8,,,,,,,4.532,0.324,2.796,0.72,0.0,0.639,0.9640000000000001,0.0,0.0,0.0
2025-06-14 15:45:00+00:00,0.928,0.032,1.488,0.868,0.792,0.352,0.351,0.02,0.652,0.529,0.252,0.42,,,,,,0.225,0.012,,0.339,0.54,0.1,0.84,,,,,,,4.108,0.352,1.804,0.42,0.0,1.116,0.94,0.0,0.0,0.0
2025-06-14 16:00:00+00:00,1.484,0.032,4.448,1.448,1.848,0.352,0.225,0.006,0.769,0.288,0.46,0.58,,,,,,0.907,0.026,,1.16,1.388,0.168,0.464,,,,,,,9.260000000000002,0.352,1.748,0.58,0.0,3.481,0.632,0.0,0.0,0.0
2025-06-14 16:15:00+00:00,1.596,0.028,6.836,1.568,2.624,0.36,0.175,0.004,0.746,0.223,0.192,1.58,,,,,,1.061,0.024,,1.345,2.432,0.168,0.156,,,,,,,12.652000000000001,0.36,1.34,1.58,0.0,4.862,0.324,0.0,0.0,0.0
2025-06-14 16:30:00+00:00,1.252,0.02,6.468,1.26,2.324,0.528,0.122,0.003,0.887,0.212,0.18,1.212,,,,,,0.602,0.017,,1.048,2.144,1.268,0.668,,,,,,,11.324,0.528,1.404,1.212,0.0,3.811,1.936,0.0,0.0,0.0
2025-06-14 16:45:00+00:00,0.76,0.024,3.956,0.688,1.32,0.468,0.098,0.009,1.086,0.231,0.136,0.724,,,,,,0.194,0.015,,0.457,1.184,1.668,0.856,,,,,,,6.748,0.468,1.56,0.724,0.0,1.85,2.524,0.0,0.0,0.0
2025-06-14 17:00:00+00:00,0.564,0.024,4.188,0.516,1.22,0.416,0.072,0.012,1.683,0.253,0.176,0.752,,,,,,0.076,0.012,,0.263,1.044,0.696,0.78,,,,,,,6.512,0.416,2.196,0.752,0.0,1.395,1.476,0.0,0.0,0.0
2025-06-14 17:15:00+00:00,0.484,0.028,3.896,0.348,1.088,0.432,0.05,0.027,3.03,0.333,0.164,0.736,,,,,,0.002,0.001,,0.015,0.924,0.136,0.82,,,,,,,5.843999999999999,0.432,3.604,0.736,0.0,0.9420000000000001,0.956,0.0,0.0,0.0
2025-06-14 17:30:00+00:00,0.424,0.024,3.244,0.26,1.036,0.412,0.01,0.021,2.386,0.227,0.18,0.504,,,,,,0.002,0.003,,0.033,0.856,0.124,0.956,,,,,,,4.9879999999999995,0.412,2.8240000000000003,0.504,0.0,0.894,1.08,0.0,0.0,0.0
2025-06-14 17:45:00+00:00,0.38,0.024,2.608,0.188,0.888,0.38,0.0,0.012,0.938,0.09,0.16,0.668,,,,,,0.0,0.012,,0.098,0.728,0.124,1.028,,,,,,,4.088,0.38,1.2,0.668,0.0,0.838,1.1520000000000001,0.0,0.0,0.0
2025-06-14 18:00:00+00:00,0.324,0.024,1.884,0.1,0.644,0.324,0.0,0.019,0.896,0.077,0.136,0.732,,,,,,0.0,0.005,,0.023,0.508,0.132,0.7,,,,,,,2.976,0.324,1.1280000000000001,0.732,0.0,0.536,0.832,0.0,0.0,0.0
2025-06-14 18:15:00+00:00,0.26,0.024,1.284,0.144,0.484,0.26,0.0,0.024,0.54,0.144,0.188,0.744,,,,,,0.0,0.0,,0.0,0.296,0.152,0.616,,,,,,,2.1959999999999997,0.26,0.8960000000000001,0.744,0.0,0.296,0.768,0.0,0.0,0.0
2025-06-14 18:30:00+00:00,0.152,0.024,0.492,0.016,0.16,0.152,0.0,0.024,0.164,0.016,0.16,0.328,,,,,,0.0,0.0,,0.0,0.0,1.448,0.688,,,,,,,0.844,0.152,0.364,0.328,0.0,0.0,2.136,0.0,0.0,0.0
2025-06-14 18:45:00+00:00,0.04,0.024,0.004,0.0,0.0,0.04,0.0,0.024,0.0,0.0,0.0,0.004,,,,,,0.0,0.0,,0.0,0.0,0.184,0.576,,,,,,,0.068,0.04,0.024,0.004,0.0,0.0,0.76,0.0,0.0,0.0
2025-06-14 19:00:00+00:00,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.204,0.232,,,,,,,0.02,0.02,0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.0
2025-06-14 19:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.196,0.16,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.0
2025-06-14 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.192,0.16,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0,0.0,0.0
2025-06-14 19:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.196,0.16,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.0
2025-06-14 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.2,0.16,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0
2025-06-14 20:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.192,0.188,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0
2025-06-14 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,1.86,0.212,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.072,0.0,0.0,0.0
2025-06-14 20:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.468,0.128,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5960000000000001,0.0,0.0,0.0
2025-06-14 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.176,0.072,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0
2025-06-14 21:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.156,0.16,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.0,0.0,0.0
2025-06-14 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.136,0.18,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.0,0.0,0.0
2025-06-14 21:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.128,0.172,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
2025-06-14 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.132,0.168,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0
2025-06-14 22:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.128,0.164,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.29200000000000004,0.0,0.0,0.0
2025-06-14 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.12,0.164,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.28400000000000003,0.0,0.0,0.0
2025-06-14 22:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.076,0.16,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.0,0.0,0.0
2025-06-14 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.136,0.232,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.0,0.0,0.0
2025-06-14 23:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.336,0.28,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.6160000000000001,0.0,0.0,0.0
2025-06-14 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.104,0.216,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0
2025-06-14 23:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.148,0.192,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.0,0.0,0.0
2025-06-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.136,0.172,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,0.0,0.0
2025-06-15 00:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.128,0.124,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.0,0.0,0.0
2025-06-15 00:30:00+00:00,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.136,0.08,,,,,,,0.004,0.0,0.004,0.0,0.0,0.0,0.21600000000000003,0.0,0.0,0.0
2025-06-15 00:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.136,0.148,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.28400000000000003,0.0,0.0,0.0
2025-06-15 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.132,0.172,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.0,0.0,0.0
2025-06-15 01:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.128,0.164,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.29200000000000004,0.0,0.0,0.0
2025-06-15 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.128,0.072,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2025-06-15 01:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.128,0.072,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2025-06-15 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.088,0.072,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.15999999999999998,0.0,0.0,0.0
2025-06-15 02:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.076,0.12,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0
2025-06-15 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.12,0.164,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.28400000000000003,0.0,0.0,0.0
2025-06-15 02:45:00+00:00,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.12,0.16,,,,,,,0.004,0.0,0.004,0.0,0.0,0.0,0.28,0.0,0.0,0.0
2025-06-15 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.112,0.16,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.0,0.0,0.0
2025-06-15 03:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.08,0.116,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0
2025-06-15 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.092,0.072,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.16399999999999998,0.0,0.0,0.0
2025-06-15 03:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.12,0.072,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0
2025-06-15 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.112,0.072,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.0
2025-06-15 04:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.104,0.124,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.22799999999999998,0.0,0.0,0.0
2025-06-15 04:30:00+00:00,0.052,0.0,0.012,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.012,,,,,,0.0,0.0,,0.0,0.0,0.064,0.176,,,,,,,0.064,0.052,0.0,0.012,0.0,0.0,0.24,0.0,0.0,0.0
2025-06-15 04:45:00+00:00,0.168,0.0,0.124,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.124,,,,,,0.0,0.0,,0.0,0.0,0.116,0.172,,,,,,,0.29200000000000004,0.168,0.0,0.124,0.0,0.0,0.288,0.0,0.0,0.0
2025-06-15 05:00:00+00:00,0.264,0.0,0.26,0.0,0.076,0.264,0.0,0.0,0.0,0.0,0.076,0.26,,,,,,0.0,0.0,,0.0,0.0,0.112,0.164,,,,,,,0.6,0.264,0.076,0.26,0.0,0.0,0.276,0.0,0.0,0.0
2025-06-15 05:15:00+00:00,0.392,0.0,0.444,0.0,0.176,0.392,0.0,0.0,0.0,0.0,0.176,0.444,,,,,,0.0,0.0,,0.0,0.0,0.112,0.1,,,,,,,1.012,0.392,0.176,0.444,0.0,0.0,0.21200000000000002,0.0,0.0,0.0
2025-06-15 05:30:00+00:00,0.672,0.0,0.816,0.0,0.38,0.672,0.0,0.0,0.156,0.0,0.38,0.66,,,,,,0.0,0.0,,0.0,0.0,0.076,0.076,,,,,,,1.8679999999999999,0.672,0.536,0.66,0.0,0.0,0.152,0.0,0.0,0.0
2025-06-15 05:45:00+00:00,1.136,0.088,1.332,0.0,0.872,0.62,0.516,0.088,0.024,0.0,0.132,1.308,,,,,,0.0,0.0,,0.0,0.74,0.096,0.072,,,,,,,3.428,0.62,0.76,1.308,0.0,0.74,0.16799999999999998,0.0,0.0,0.0
2025-06-15 06:00:00+00:00,1.684,0.08,1.384,0.0,1.252,0.496,0.671,0.045,0.0,0.0,0.14,1.384,,,,,,0.517,0.035,,0.0,1.112,0.108,0.072,,,,,,,4.3999999999999995,0.496,0.8560000000000001,1.384,0.0,1.6640000000000001,0.18,0.0,0.0,0.0
2025-06-15 06:15:00+00:00,2.088,0.032,1.092,0.048,1.272,0.776,0.655,0.016,0.337,0.024,0.288,0.416,,,,,,0.657,0.016,,0.024,0.984,0.116,0.14,,,,,,,4.532,0.776,1.32,0.416,0.0,1.681,0.256,0.0,0.0,0.0
2025-06-15 06:30:00+00:00,2.784,0.052,1.904,0.916,1.46,0.38,0.369,0.008,0.203,0.14,0.12,0.584,,,,,,2.035,0.044,,0.776,1.34,0.104,0.164,,,,,,,7.1160000000000005,0.38,0.8400000000000001,0.584,0.0,4.195,0.268,0.0,0.0,0.0
2025-06-15 06:45:00+00:00,2.548,0.156,2.728,0.944,1.992,0.376,0.333,0.024,0.362,0.145,0.096,0.364,,,,,,1.839,0.132,,0.799,1.896,0.068,0.16,,,,,,,8.368,0.376,0.9600000000000001,0.364,0.0,4.666,0.228,0.0,0.0,0.0
