startedAt;temperature;weather_condition;dew_point;rain;snowfall;cloud_cover
2025-01-28 02:15:00+00:00;5.3;overcast;3.9;0.0;0.0;100
2025-01-28 02:30:00+00:00;5.3;overcast;3.9;0.0;0.0;100
2025-01-28 02:45:00+00:00;5.3;overcast;3.9;0.0;0.0;100
2025-01-28 03:00:00+00:00;5.5;overcast;3.9;0.0;0.0;100
2025-01-28 03:15:00+00:00;5.5;overcast;3.9;0.0;0.0;100
2025-01-28 03:30:00+00:00;5.5;overcast;3.9;0.0;0.0;100
2025-01-28 03:45:00+00:00;5.5;overcast;3.9;0.0;0.0;100
2025-01-28 04:00:00+00:00;5.4;overcast;3.8;0.0;0.0;100
2025-01-28 04:15:00+00:00;5.4;overcast;3.8;0.0;0.0;100
2025-01-28 04:30:00+00:00;5.4;overcast;3.8;0.0;0.0;100
2025-01-28 04:45:00+00:00;5.4;overcast;3.8;0.0;0.0;100
2025-01-28 05:00:00+00:00;5.0;overcast;3.6;0.0;0.0;100
2025-01-28 05:15:00+00:00;5.0;overcast;3.6;0.0;0.0;100
2025-01-28 05:30:00+00:00;5.0;overcast;3.6;0.0;0.0;100
2025-01-28 05:45:00+00:00;5.0;overcast;3.6;0.0;0.0;100
2025-01-28 06:00:00+00:00;5.1;overcast;3.5;0.0;0.0;100
2025-01-28 06:15:00+00:00;5.1;overcast;3.5;0.0;0.0;100
2025-01-28 06:30:00+00:00;5.1;overcast;3.5;0.0;0.0;100
2025-01-28 06:45:00+00:00;5.1;overcast;3.5;0.0;0.0;100
2025-01-28 07:00:00+00:00;5.0;overcast;3.2;0.0;0.0;100
2025-01-28 07:15:00+00:00;5.0;overcast;3.2;0.0;0.0;100
2025-01-28 07:30:00+00:00;5.0;overcast;3.2;0.0;0.0;100
2025-01-28 07:45:00+00:00;5.0;overcast;3.2;0.0;0.0;100
2025-01-28 08:00:00+00:00;4.9;overcast;3.1;0.0;0.0;100
2025-01-28 08:15:00+00:00;4.9;overcast;3.1;0.0;0.0;100
2025-01-28 08:30:00+00:00;4.9;overcast;3.1;0.0;0.0;100
2025-01-28 08:45:00+00:00;4.9;overcast;3.1;0.0;0.0;100
2025-01-28 09:00:00+00:00;5.0;partly cloudy;3.0;0.0;0.0;57
2025-01-28 09:15:00+00:00;5.0;partly cloudy;3.0;0.0;0.0;57
2025-01-28 09:30:00+00:00;5.0;partly cloudy;3.0;0.0;0.0;57
2025-01-28 09:45:00+00:00;5.0;partly cloudy;3.0;0.0;0.0;57
2025-01-28 10:00:00+00:00;5.7;overcast;3.1;0.0;0.0;100
2025-01-28 10:15:00+00:00;5.7;overcast;3.1;0.0;0.0;100
2025-01-28 10:30:00+00:00;5.7;overcast;3.1;0.0;0.0;100
2025-01-28 10:45:00+00:00;5.7;overcast;3.1;0.0;0.0;100
2025-01-28 11:00:00+00:00;6.0;light drizzle;2.5;0.1;0.0;100
2025-01-28 11:15:00+00:00;6.0;light drizzle;2.5;0.1;0.0;100
2025-01-28 11:30:00+00:00;6.0;light drizzle;2.5;0.1;0.0;100
2025-01-28 11:45:00+00:00;6.0;light drizzle;2.5;0.1;0.0;100
2025-01-28 12:00:00+00:00;6.2;overcast;2.5;0.0;0.0;100
2025-01-28 12:15:00+00:00;6.2;overcast;2.5;0.0;0.0;100
2025-01-28 12:30:00+00:00;6.2;overcast;2.5;0.0;0.0;100
2025-01-28 12:45:00+00:00;6.2;overcast;2.5;0.0;0.0;100
2025-01-28 13:00:00+00:00;6.5;overcast;2.8;0.0;0.0;100
2025-01-28 13:15:00+00:00;6.5;overcast;2.8;0.0;0.0;100
2025-01-28 13:30:00+00:00;6.5;overcast;2.8;0.0;0.0;100
2025-01-28 13:45:00+00:00;6.5;overcast;2.8;0.0;0.0;100
2025-01-28 14:00:00+00:00;7.5;light drizzle;3.2;0.2;0.0;91
2025-01-28 14:15:00+00:00;7.5;light drizzle;3.2;0.2;0.0;91
2025-01-28 14:30:00+00:00;7.5;light drizzle;3.2;0.2;0.0;91
2025-01-28 14:45:00+00:00;7.5;light drizzle;3.2;0.2;0.0;91
2025-01-28 15:00:00+00:00;7.1;light drizzle;3.3;0.1;0.0;100
2025-01-28 15:15:00+00:00;7.1;light drizzle;3.3;0.1;0.0;100
2025-01-28 15:30:00+00:00;7.1;light drizzle;3.3;0.1;0.0;100
2025-01-28 15:45:00+00:00;7.1;light drizzle;3.3;0.1;0.0;100
2025-01-28 16:00:00+00:00;6.4;light drizzle;4.1;0.2;0.0;100
2025-01-28 16:15:00+00:00;6.4;light drizzle;4.1;0.2;0.0;100
2025-01-28 16:30:00+00:00;6.4;light drizzle;4.1;0.2;0.0;100
2025-01-28 16:45:00+00:00;6.4;light drizzle;4.1;0.2;0.0;100
2025-01-28 17:00:00+00:00;6.2;light drizzle;4.0;0.2;0.0;100
2025-01-28 17:15:00+00:00;6.2;light drizzle;4.0;0.2;0.0;100
2025-01-28 17:30:00+00:00;6.2;light drizzle;4.0;0.2;0.0;100
2025-01-28 17:45:00+00:00;6.2;light drizzle;4.0;0.2;0.0;100
2025-01-28 18:00:00+00:00;5.9;light drizzle;4.2;0.2;0.0;100
2025-01-28 18:15:00+00:00;5.9;light drizzle;4.2;0.2;0.0;100
2025-01-28 18:30:00+00:00;5.9;light drizzle;4.2;0.2;0.0;100
2025-01-28 18:45:00+00:00;5.9;light drizzle;4.2;0.2;0.0;100
2025-01-28 19:00:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 19:15:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 19:30:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 19:45:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 20:00:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 20:15:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 20:30:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 20:45:00+00:00;5.8;light drizzle;3.8;0.1;0.0;100
2025-01-28 21:00:00+00:00;5.6;light drizzle;3.8;0.2;0.0;100
2025-01-28 21:15:00+00:00;5.6;light drizzle;3.8;0.2;0.0;100
2025-01-28 21:30:00+00:00;5.6;light drizzle;3.8;0.2;0.0;100
2025-01-28 21:45:00+00:00;5.6;light drizzle;3.8;0.2;0.0;100
2025-01-28 22:00:00+00:00;5.1;moderate drizzle;4.6;0.8;0.0;100
2025-01-28 22:15:00+00:00;5.1;moderate drizzle;4.6;0.8;0.0;100
2025-01-28 22:30:00+00:00;5.1;moderate drizzle;4.6;0.8;0.0;100
2025-01-28 22:45:00+00:00;5.1;moderate drizzle;4.6;0.8;0.0;100
2025-01-28 23:00:00+00:00;5.1;dense drizzle;4.8;1.1;0.0;100
2025-01-28 23:15:00+00:00;5.1;dense drizzle;4.8;1.1;0.0;100
2025-01-28 23:30:00+00:00;5.1;dense drizzle;4.8;1.1;0.0;100
2025-01-28 23:45:00+00:00;5.1;dense drizzle;4.8;1.1;0.0;100
2025-01-29 00:00:00+00:00;4.9;light drizzle;4.6;0.2;0.0;100
2025-01-29 00:15:00+00:00;4.9;light drizzle;4.6;0.2;0.0;100
2025-01-29 00:30:00+00:00;4.9;light drizzle;4.6;0.2;0.0;100
2025-01-29 00:45:00+00:00;4.9;light drizzle;4.6;0.2;0.0;100
2025-01-29 01:00:00+00:00;4.9;moderate drizzle;4.5;0.7;0.0;100
2025-01-29 01:15:00+00:00;4.9;moderate drizzle;4.5;0.7;0.0;100
2025-01-29 01:30:00+00:00;4.9;moderate drizzle;4.5;0.7;0.0;100
2025-01-29 01:45:00+00:00;4.9;moderate drizzle;4.5;0.7;0.0;100
2025-01-29 02:00:00+00:00;5.4;moderate drizzle;5.0;0.5;0.0;100
2025-01-29 02:15:00+00:00;5.4;moderate drizzle;5.0;0.5;0.0;100
2025-01-29 02:30:00+00:00;5.4;moderate drizzle;5.0;0.5;0.0;100
2025-01-29 02:45:00+00:00;5.4;moderate drizzle;5.0;0.5;0.0;100
2025-01-29 03:00:00+00:00;5.7;light drizzle;5.0;0.1;0.0;98
2025-01-29 03:15:00+00:00;5.7;light drizzle;5.0;0.1;0.0;98
2025-01-29 03:30:00+00:00;5.7;light drizzle;5.0;0.1;0.0;98
2025-01-29 03:45:00+00:00;5.7;light drizzle;5.0;0.1;0.0;98
2025-01-29 04:00:00+00:00;5.3;light drizzle;4.5;0.1;0.0;100
2025-01-29 04:15:00+00:00;5.3;light drizzle;4.5;0.1;0.0;100
2025-01-29 04:30:00+00:00;5.3;light drizzle;4.5;0.1;0.0;100
2025-01-29 04:45:00+00:00;5.3;light drizzle;4.5;0.1;0.0;100
2025-01-29 05:00:00+00:00;5.4;light drizzle;4.3;0.1;0.0;100
2025-01-29 05:15:00+00:00;5.4;light drizzle;4.3;0.1;0.0;100
2025-01-29 05:30:00+00:00;5.4;light drizzle;4.3;0.1;0.0;100
2025-01-29 05:45:00+00:00;5.4;light drizzle;4.3;0.1;0.0;100
2025-01-29 06:00:00+00:00;5.1;light drizzle;3.9;0.1;0.0;100
2025-01-29 06:15:00+00:00;5.1;light drizzle;3.9;0.1;0.0;100
2025-01-29 06:30:00+00:00;5.1;light drizzle;3.9;0.1;0.0;100
2025-01-29 06:45:00+00:00;5.1;light drizzle;3.9;0.1;0.0;100
2025-01-29 07:00:00+00:00;4.9;overcast;3.5;0.0;0.0;99
2025-01-29 07:15:00+00:00;4.9;overcast;3.5;0.0;0.0;99
2025-01-29 07:30:00+00:00;4.9;overcast;3.5;0.0;0.0;99
2025-01-29 07:45:00+00:00;4.9;overcast;3.5;0.0;0.0;99
2025-01-29 08:00:00+00:00;4.7;light drizzle;3.8;0.3;0.0;100
2025-01-29 08:15:00+00:00;4.7;light drizzle;3.8;0.3;0.0;100
2025-01-29 08:30:00+00:00;4.7;light drizzle;3.8;0.3;0.0;100
2025-01-29 08:45:00+00:00;4.7;light drizzle;3.8;0.3;0.0;100
2025-01-29 09:00:00+00:00;4.8;light drizzle;4.1;0.2;0.0;100
2025-01-29 09:15:00+00:00;4.8;light drizzle;4.1;0.2;0.0;100
2025-01-29 09:30:00+00:00;4.8;light drizzle;4.1;0.2;0.0;100
2025-01-29 09:45:00+00:00;4.8;light drizzle;4.1;0.2;0.0;100
2025-01-29 10:00:00+00:00;4.9;moderate drizzle;4.1;0.7;0.0;100
2025-01-29 10:15:00+00:00;4.9;moderate drizzle;4.1;0.7;0.0;100
2025-01-29 10:30:00+00:00;4.9;moderate drizzle;4.1;0.7;0.0;100
2025-01-29 10:45:00+00:00;4.9;moderate drizzle;4.1;0.7;0.0;100
2025-01-29 11:00:00+00:00;5.1;light drizzle;4.3;0.4;0.0;92
2025-01-29 11:15:00+00:00;5.1;light drizzle;4.3;0.4;0.0;92
2025-01-29 11:30:00+00:00;5.1;light drizzle;4.3;0.4;0.0;92
2025-01-29 11:45:00+00:00;5.1;light drizzle;4.3;0.4;0.0;92
2025-01-29 12:00:00+00:00;5.6;light drizzle;3.9;0.1;0.0;100
2025-01-29 12:15:00+00:00;5.6;light drizzle;3.9;0.1;0.0;100
2025-01-29 12:30:00+00:00;5.6;light drizzle;3.9;0.1;0.0;100
2025-01-29 12:45:00+00:00;5.6;light drizzle;3.9;0.1;0.0;100
2025-01-29 13:00:00+00:00;6.2;overcast;2.8;0.0;0.0;87
2025-01-29 13:15:00+00:00;6.2;overcast;2.8;0.0;0.0;87
2025-01-29 13:30:00+00:00;6.2;overcast;2.8;0.0;0.0;87
2025-01-29 13:45:00+00:00;6.2;overcast;2.8;0.0;0.0;87
2025-01-29 14:00:00+00:00;6.5;light drizzle;3.2;0.2;0.0;100
2025-01-29 14:15:00+00:00;6.5;light drizzle;3.2;0.2;0.0;100
2025-01-29 14:30:00+00:00;6.5;light drizzle;3.2;0.2;0.0;100
2025-01-29 14:45:00+00:00;6.5;light drizzle;3.2;0.2;0.0;100
2025-01-29 15:00:00+00:00;7.1;overcast;1.7;0.0;0.0;100
2025-01-29 15:15:00+00:00;7.1;overcast;1.7;0.0;0.0;100
2025-01-29 15:30:00+00:00;7.1;overcast;1.7;0.0;0.0;100
2025-01-29 15:45:00+00:00;7.1;overcast;1.7;0.0;0.0;100
2025-01-29 16:00:00+00:00;7.2;overcast;1.4;0.0;0.0;100
2025-01-29 16:15:00+00:00;7.2;overcast;1.4;0.0;0.0;100
2025-01-29 16:30:00+00:00;7.2;overcast;1.4;0.0;0.0;100
2025-01-29 16:45:00+00:00;7.2;overcast;1.4;0.0;0.0;100
2025-01-29 17:00:00+00:00;6.3;overcast;1.8;0.0;0.0;100
2025-01-29 17:15:00+00:00;6.3;overcast;1.8;0.0;0.0;100
2025-01-29 17:30:00+00:00;6.3;overcast;1.8;0.0;0.0;100
2025-01-29 17:45:00+00:00;6.3;overcast;1.8;0.0;0.0;100
2025-01-29 18:00:00+00:00;5.5;overcast;1.9;0.0;0.0;100
2025-01-29 18:15:00+00:00;5.5;overcast;1.9;0.0;0.0;100
2025-01-29 18:30:00+00:00;5.5;overcast;1.9;0.0;0.0;100
2025-01-29 18:45:00+00:00;5.5;overcast;1.9;0.0;0.0;100
2025-01-29 19:00:00+00:00;5.2;overcast;2.1;0.0;0.0;100
2025-01-29 19:15:00+00:00;5.2;overcast;2.1;0.0;0.0;100
2025-01-29 19:30:00+00:00;5.2;overcast;2.1;0.0;0.0;100
2025-01-29 19:45:00+00:00;5.2;overcast;2.1;0.0;0.0;100
2025-01-29 20:00:00+00:00;4.8;light drizzle;2.7;0.2;0.0;100
2025-01-29 20:15:00+00:00;4.8;light drizzle;2.7;0.2;0.0;100
2025-01-29 20:30:00+00:00;4.8;light drizzle;2.7;0.2;0.0;100
2025-01-29 20:45:00+00:00;4.8;light drizzle;2.7;0.2;0.0;100
2025-01-29 21:00:00+00:00;4.3;light drizzle;3.7;0.4;0.0;100
2025-01-29 21:15:00+00:00;4.3;light drizzle;3.7;0.4;0.0;100
2025-01-29 21:30:00+00:00;4.3;light drizzle;3.7;0.4;0.0;100
2025-01-29 21:45:00+00:00;4.3;light drizzle;3.7;0.4;0.0;100
2025-01-29 22:00:00+00:00;4.3;light drizzle;3.8;0.3;0.0;100
2025-01-29 22:15:00+00:00;4.3;light drizzle;3.8;0.3;0.0;100
2025-01-29 22:30:00+00:00;4.3;light drizzle;3.8;0.3;0.0;100
2025-01-29 22:45:00+00:00;4.3;light drizzle;3.8;0.3;0.0;100
2025-01-29 23:00:00+00:00;4.3;light drizzle;3.5;0.1;0.0;100
2025-01-29 23:15:00+00:00;4.3;light drizzle;3.5;0.1;0.0;100
2025-01-29 23:30:00+00:00;4.3;light drizzle;3.5;0.1;0.0;100
2025-01-29 23:45:00+00:00;4.3;light drizzle;3.5;0.1;0.0;100
2025-01-30 00:00:00+00:00;4.3;overcast;3.2;0.0;0.0;100
2025-01-30 00:15:00+00:00;4.3;overcast;3.2;0.0;0.0;100
2025-01-30 00:30:00+00:00;4.3;overcast;3.2;0.0;0.0;100
2025-01-30 00:45:00+00:00;4.3;overcast;3.2;0.0;0.0;100
2025-01-30 01:00:00+00:00;4.0;light drizzle;3.4;0.3;0.0;100
2025-01-30 01:15:00+00:00;4.0;light drizzle;3.4;0.3;0.0;100
2025-01-30 01:30:00+00:00;4.0;light drizzle;3.4;0.3;0.0;100
2025-01-30 01:45:00+00:00;4.0;light drizzle;3.4;0.3;0.0;100
2025-01-30 02:00:00+00:00;4.3;light drizzle;3.9;0.3;0.0;100
2025-01-30 02:15:00+00:00;4.3;light drizzle;3.9;0.3;0.0;100
2025-01-30 02:30:00+00:00;4.3;light drizzle;3.9;0.3;0.0;100
2025-01-30 02:45:00+00:00;4.3;light drizzle;3.9;0.3;0.0;100
2025-01-30 03:00:00+00:00;4.2;light drizzle;3.8;0.2;0.0;100
2025-01-30 03:15:00+00:00;4.2;light drizzle;3.8;0.2;0.0;100
2025-01-30 03:30:00+00:00;4.2;light drizzle;3.8;0.2;0.0;100
2025-01-30 03:45:00+00:00;4.2;light drizzle;3.8;0.2;0.0;100
2025-01-30 04:00:00+00:00;4.1;light drizzle;3.7;0.2;0.0;100
2025-01-30 04:15:00+00:00;4.1;light drizzle;3.7;0.2;0.0;100
2025-01-30 04:30:00+00:00;4.1;light drizzle;3.7;0.2;0.0;100
2025-01-30 04:45:00+00:00;4.1;light drizzle;3.7;0.2;0.0;100
2025-01-30 05:00:00+00:00;3.9;light drizzle;3.6;0.1;0.0;100
2025-01-30 05:15:00+00:00;3.9;light drizzle;3.6;0.1;0.0;100
2025-01-30 05:30:00+00:00;3.9;light drizzle;3.6;0.1;0.0;100
2025-01-30 05:45:00+00:00;3.9;light drizzle;3.6;0.1;0.0;100
2025-01-30 06:00:00+00:00;3.9;light drizzle;3.5;0.1;0.0;100
2025-01-30 06:15:00+00:00;3.9;light drizzle;3.5;0.1;0.0;100
2025-01-30 06:30:00+00:00;3.9;light drizzle;3.5;0.1;0.0;100
2025-01-30 06:45:00+00:00;3.9;light drizzle;3.5;0.1;0.0;100
2025-01-30 07:00:00+00:00;3.9;light drizzle;3.6;0.1;0.0;100
2025-01-30 07:15:00+00:00;3.9;light drizzle;3.6;0.1;0.0;100
2025-01-30 07:30:00+00:00;3.9;light drizzle;3.6;0.1;0.0;100
2025-01-30 07:45:00+00:00;3.9;light drizzle;3.6;0.1;0.0;100
2025-01-30 08:00:00+00:00;4.1;overcast;3.5;0.0;0.0;99
2025-01-30 08:15:00+00:00;4.1;overcast;3.5;0.0;0.0;99
2025-01-30 08:30:00+00:00;4.1;overcast;3.5;0.0;0.0;99
2025-01-30 08:45:00+00:00;4.1;overcast;3.5;0.0;0.0;99
2025-01-30 09:00:00+00:00;3.7;overcast;3.3;0.0;0.0;98
2025-01-30 09:15:00+00:00;3.7;overcast;3.3;0.0;0.0;98
2025-01-30 09:30:00+00:00;3.7;overcast;3.3;0.0;0.0;98
2025-01-30 09:45:00+00:00;3.7;overcast;3.3;0.0;0.0;98
2025-01-30 10:00:00+00:00;4.8;overcast;4.3;0.0;0.0;98
2025-01-30 10:15:00+00:00;4.8;overcast;4.3;0.0;0.0;98
2025-01-30 10:30:00+00:00;4.8;overcast;4.3;0.0;0.0;98
2025-01-30 10:45:00+00:00;4.8;overcast;4.3;0.0;0.0;98
2025-01-30 11:00:00+00:00;6.3;overcast;4.6;0.0;0.0;90
2025-01-30 11:15:00+00:00;6.3;overcast;4.6;0.0;0.0;90
2025-01-30 11:30:00+00:00;6.3;overcast;4.6;0.0;0.0;90
2025-01-30 11:45:00+00:00;6.3;overcast;4.6;0.0;0.0;90
2025-01-30 12:00:00+00:00;7.3;overcast;4.9;0.0;0.0;100
2025-01-30 12:15:00+00:00;7.3;overcast;4.9;0.0;0.0;100
2025-01-30 12:30:00+00:00;7.3;overcast;4.9;0.0;0.0;100
2025-01-30 12:45:00+00:00;7.3;overcast;4.9;0.0;0.0;100
2025-01-30 13:00:00+00:00;7.8;overcast;4.9;0.0;0.0;96
2025-01-30 13:15:00+00:00;7.8;overcast;4.9;0.0;0.0;96
2025-01-30 13:30:00+00:00;7.8;overcast;4.9;0.0;0.0;96
2025-01-30 13:45:00+00:00;7.8;overcast;4.9;0.0;0.0;96
2025-01-30 14:00:00+00:00;8.5;moderate drizzle;4.8;0.7;0.0;77
2025-01-30 14:15:00+00:00;8.5;moderate drizzle;4.8;0.7;0.0;77
2025-01-30 14:30:00+00:00;8.5;moderate drizzle;4.8;0.7;0.0;77
2025-01-30 14:45:00+00:00;8.5;moderate drizzle;4.8;0.7;0.0;77
2025-01-30 15:00:00+00:00;7.7;moderate drizzle;4.9;0.7;0.0;70
2025-01-30 15:15:00+00:00;7.7;moderate drizzle;4.9;0.7;0.0;70
2025-01-30 15:30:00+00:00;7.7;moderate drizzle;4.9;0.7;0.0;70
2025-01-30 15:45:00+00:00;7.7;moderate drizzle;4.9;0.7;0.0;70
2025-01-30 16:00:00+00:00;7.4;light drizzle;4.2;0.1;0.0;92
2025-01-30 16:15:00+00:00;7.4;light drizzle;4.2;0.1;0.0;92
2025-01-30 16:30:00+00:00;7.4;light drizzle;4.2;0.1;0.0;92
2025-01-30 16:45:00+00:00;7.4;light drizzle;4.2;0.1;0.0;92
2025-01-30 17:00:00+00:00;5.8;light drizzle;4.4;0.2;0.0;100
2025-01-30 17:15:00+00:00;5.8;light drizzle;4.4;0.2;0.0;100
2025-01-30 17:30:00+00:00;5.8;light drizzle;4.4;0.2;0.0;100
2025-01-30 17:45:00+00:00;5.8;light drizzle;4.4;0.2;0.0;100
2025-01-30 18:00:00+00:00;3.8;light drizzle;2.7;0.1;0.0;100
2025-01-30 18:15:00+00:00;3.8;light drizzle;2.7;0.1;0.0;100
2025-01-30 18:30:00+00:00;3.8;light drizzle;2.7;0.1;0.0;100
2025-01-30 18:45:00+00:00;3.8;light drizzle;2.7;0.1;0.0;100
2025-01-30 19:00:00+00:00;3.3;light drizzle;2.3;0.2;0.0;100
2025-01-30 19:15:00+00:00;3.3;light drizzle;2.3;0.2;0.0;100
2025-01-30 19:30:00+00:00;3.3;light drizzle;2.3;0.2;0.0;100
2025-01-30 19:45:00+00:00;3.3;light drizzle;2.3;0.2;0.0;100
2025-01-30 20:00:00+00:00;2.9;light drizzle;2.1;0.1;0.0;100
2025-01-30 20:15:00+00:00;2.9;light drizzle;2.1;0.1;0.0;100
2025-01-30 20:30:00+00:00;2.9;light drizzle;2.1;0.1;0.0;100
2025-01-30 20:45:00+00:00;2.9;light drizzle;2.1;0.1;0.0;100
2025-01-30 21:00:00+00:00;2.7;overcast;1.9;0.0;0.0;90
2025-01-30 21:15:00+00:00;2.7;overcast;1.9;0.0;0.0;90
2025-01-30 21:30:00+00:00;2.7;overcast;1.9;0.0;0.0;90
2025-01-30 21:45:00+00:00;2.7;overcast;1.9;0.0;0.0;90
2025-01-30 22:00:00+00:00;2.1;overcast;1.3;0.0;0.0;98
2025-01-30 22:15:00+00:00;2.1;overcast;1.3;0.0;0.0;98
2025-01-30 22:30:00+00:00;2.1;overcast;1.3;0.0;0.0;98
2025-01-30 22:45:00+00:00;2.1;overcast;1.3;0.0;0.0;98
2025-01-30 23:00:00+00:00;2.0;overcast;1.5;0.0;0.0;98
2025-01-30 23:15:00+00:00;2.0;overcast;1.5;0.0;0.0;98
2025-01-30 23:30:00+00:00;2.0;overcast;1.5;0.0;0.0;98
2025-01-30 23:45:00+00:00;2.0;overcast;1.5;0.0;0.0;98
2025-01-31 00:00:00+00:00;2.0;mainly clear;1.1;0.0;0.0;27
2025-01-31 00:15:00+00:00;2.0;mainly clear;1.1;0.0;0.0;27
2025-01-31 00:30:00+00:00;2.0;mainly clear;1.1;0.0;0.0;27
2025-01-31 00:45:00+00:00;2.0;mainly clear;1.1;0.0;0.0;27
2025-01-31 01:00:00+00:00;0.7;overcast;0.1;0.0;0.0;100
2025-01-31 01:15:00+00:00;0.7;overcast;0.1;0.0;0.0;100
2025-01-31 01:30:00+00:00;0.7;overcast;0.1;0.0;0.0;100
2025-01-31 01:45:00+00:00;0.7;overcast;0.1;0.0;0.0;100
2025-01-31 02:00:00+00:00;1.4;overcast;0.8;0.0;0.0;100
2025-01-31 02:15:00+00:00;1.4;overcast;0.8;0.0;0.0;100
2025-01-31 02:30:00+00:00;1.4;overcast;0.8;0.0;0.0;100
2025-01-31 02:45:00+00:00;1.4;overcast;0.8;0.0;0.0;100
2025-01-31 03:00:00+00:00;1.1;overcast;0.3;0.0;0.0;94
2025-01-31 03:15:00+00:00;1.1;overcast;0.3;0.0;0.0;94
2025-01-31 03:30:00+00:00;1.1;overcast;0.3;0.0;0.0;94
2025-01-31 03:45:00+00:00;1.1;overcast;0.3;0.0;0.0;94
2025-01-31 04:00:00+00:00;0.5;partly cloudy;-0.3;0.0;0.0;79
2025-01-31 04:15:00+00:00;0.5;partly cloudy;-0.3;0.0;0.0;79
2025-01-31 04:30:00+00:00;0.5;partly cloudy;-0.3;0.0;0.0;79
2025-01-31 04:45:00+00:00;0.5;partly cloudy;-0.3;0.0;0.0;79
2025-01-31 05:00:00+00:00;-0.2;partly cloudy;-0.9;0.0;0.0;68
2025-01-31 05:15:00+00:00;-0.2;partly cloudy;-0.9;0.0;0.0;68
2025-01-31 05:30:00+00:00;-0.2;partly cloudy;-0.9;0.0;0.0;68
2025-01-31 05:45:00+00:00;-0.2;partly cloudy;-0.9;0.0;0.0;68
2025-01-31 06:00:00+00:00;-0.9;overcast;-1.4;0.0;0.0;100
2025-01-31 06:15:00+00:00;-0.9;overcast;-1.4;0.0;0.0;100
2025-01-31 06:30:00+00:00;-0.9;overcast;-1.4;0.0;0.0;100
2025-01-31 06:45:00+00:00;-0.9;overcast;-1.4;0.0;0.0;100
2025-01-31 07:00:00+00:00;-0.3;overcast;-0.7;0.0;0.0;100
2025-01-31 07:15:00+00:00;-0.3;overcast;-0.7;0.0;0.0;100
2025-01-31 07:30:00+00:00;-0.3;overcast;-0.7;0.0;0.0;100
2025-01-31 07:45:00+00:00;-0.3;overcast;-0.7;0.0;0.0;100
2025-01-31 08:00:00+00:00;0.1;overcast;-0.6;0.0;0.0;100
2025-01-31 08:15:00+00:00;0.1;overcast;-0.6;0.0;0.0;100
2025-01-31 08:30:00+00:00;0.1;overcast;-0.6;0.0;0.0;100
2025-01-31 08:45:00+00:00;0.1;overcast;-0.6;0.0;0.0;100
2025-01-31 09:00:00+00:00;0.3;overcast;-0.5;0.0;0.0;100
2025-01-31 09:15:00+00:00;0.3;overcast;-0.5;0.0;0.0;100
2025-01-31 09:30:00+00:00;0.3;overcast;-0.5;0.0;0.0;100
2025-01-31 09:45:00+00:00;0.3;overcast;-0.5;0.0;0.0;100
2025-01-31 10:00:00+00:00;1.0;overcast;-0.6;0.0;0.0;100
2025-01-31 10:15:00+00:00;1.0;overcast;-0.6;0.0;0.0;100
2025-01-31 10:30:00+00:00;1.0;overcast;-0.6;0.0;0.0;100
2025-01-31 10:45:00+00:00;1.0;overcast;-0.6;0.0;0.0;100
2025-01-31 11:00:00+00:00;1.8;overcast;-0.6;0.0;0.0;99
2025-01-31 11:15:00+00:00;1.8;overcast;-0.6;0.0;0.0;99
2025-01-31 11:30:00+00:00;1.8;overcast;-0.6;0.0;0.0;99
2025-01-31 11:45:00+00:00;1.8;overcast;-0.6;0.0;0.0;99
2025-01-31 12:00:00+00:00;2.8;overcast;-0.8;0.0;0.0;96
2025-01-31 12:15:00+00:00;2.8;overcast;-0.8;0.0;0.0;96
2025-01-31 12:30:00+00:00;2.8;overcast;-0.8;0.0;0.0;96
2025-01-31 12:45:00+00:00;2.8;overcast;-0.8;0.0;0.0;96
2025-01-31 13:00:00+00:00;3.5;overcast;-1.2;0.0;0.0;100
2025-01-31 13:15:00+00:00;3.5;overcast;-1.2;0.0;0.0;100
2025-01-31 13:30:00+00:00;3.5;overcast;-1.2;0.0;0.0;100
2025-01-31 13:45:00+00:00;3.5;overcast;-1.2;0.0;0.0;100
2025-01-31 14:00:00+00:00;3.8;overcast;-0.7;0.0;0.0;83
2025-01-31 14:15:00+00:00;3.8;overcast;-0.7;0.0;0.0;83
2025-01-31 14:30:00+00:00;3.8;overcast;-0.7;0.0;0.0;83
2025-01-31 14:45:00+00:00;3.8;overcast;-0.7;0.0;0.0;83
2025-01-31 15:00:00+00:00;4.1;partly cloudy;-1.3;0.0;0.0;64
2025-01-31 15:15:00+00:00;4.1;partly cloudy;-1.3;0.0;0.0;64
2025-01-31 15:30:00+00:00;4.1;partly cloudy;-1.3;0.0;0.0;64
2025-01-31 15:45:00+00:00;4.1;partly cloudy;-1.3;0.0;0.0;64
2025-01-31 16:00:00+00:00;3.8;partly cloudy;-1.8;0.0;0.0;72
