startedAt;valueprodnet;valueprodnet;valueprodnet;valueprodnet;valueprodauto;valueprodauto;valueprodshared;valueprodshared;valueprodshared;valueprodsold;valueprodsold;valueprodsold;total_availableSharing;availableSharing-MarcNord;percentageOfShared-MarcNord;availableSharing-Véronique;percentageOfShared-Véronique;availableSharing-Gaby;percentageOfShared-Gaby;dayOfYear;dayOfWeek;total_production;total_shared;total_sold
2025-04-01 15:15:00+00:00;6.068;0.024;2.2;2.052;0.532;0.22;3.226;0.014;1.068;2.31;0.01;0.764;28.195999999999998;0.024;53.1641397495056;1.832;58.29694323144105;5.536;58.27312138728325;91;1;10.344;0;3.084
2025-04-01 15:30:00+00:00;4.916;0.02;1.916;1.568;0.516;0.224;1.75;0.008;0.534;2.65;0.012;0.81;22.168000000000006;0.02;35.59804719283971;1.344;39.732142857142854;4.4;39.77272727272727;91;1;8.42;0;3.472
2025-04-01 15:45:00+00:00;4.848;0.024;1.54;1.088;0.548;0.24;0.844;0.005;0.167;3.456;0.019;0.681;20.316;0.024;17.40924092409241;0.8480000000000001;19.693396226415093;4.3;19.627906976744185;91;1;7.5;0;4.156
2025-04-01 16:00:00+00:00;4.512;0.02;1.064;0.584;0.7;0.248;2.363;0.013;0.208;1.449;0.007;0.128;16.976;0.02;52.37145390070922;0.33599999999999997;61.904761904761905;3.8119999999999994;61.988457502623305;91;1;6.18;0;1.584
2025-04-01 16:15:00+00:00;4.132;0.024;0.68;0.404;0.724;0.404;3.408;0.024;0.0;0.0;0.0;0.0;14.379999999999997;0.024;82.4782187802517;0.0;;3.4079999999999995;100.00000000000003;91;1;5.24;0;0.0
2025-04-01 16:30:00+00:00;3.46;0.024;0.432;0.348;0.988;0.348;2.472;0.024;0.0;0.0;0.0;0.0;10.899999999999999;0.024;71.44508670520231;0.0;;2.472;100.0;91;1;4.264;0;0.0
2025-04-01 16:45:00+00:00;2.744;0.012;0.248;0.296;0.612;0.296;2.132;0.012;0.0;0.0;0.0;0.0;9.152000000000001;0.012;77.69679300291546;0.0;;2.132;100.0;91;1;3.3000000000000003;0;0.0
2025-04-01 17:00:00+00:00;2.052;0.0;0.16;0.244;0.764;0.244;1.288;0.0;0.0;0.0;0.0;0.0;5.916;0.0;62.768031189083814;0.0;;1.288;100.0;91;1;2.456;0;0.0
2025-04-01 17:15:00+00:00;1.324;0.0;0.108;0.184;0.768;0.184;0.556;0.0;0.0;0.0;0.0;0.0;2.992;0.0;41.99395770392749;0.0;;0.556;100.0;91;1;1.616;0;0.0
2025-04-01 17:30:00+00:00;0.6;0.0;0.06;0.112;0.6;0.112;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;;0.0;;91;1;0.772;0;0.0
2025-04-01 17:45:00+00:00;0.012;0.0;0.016;0.04;0.012;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.012;0.0;0.0;0.0;;0.0;;91;1;0.068;0;0.0
2025-04-01 18:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 18:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 18:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 18:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 19:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 19:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 19:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 20:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 20:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 20:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 21:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 21:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 21:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 22:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 22:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 22:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 22:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 23:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 23:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 23:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-01 23:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;91;1;0.0;0;0.0
2025-04-02 00:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 00:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 00:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 00:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 01:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 01:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 01:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 01:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 02:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 02:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 02:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 02:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 03:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 03:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 03:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 03:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 04:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 04:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 04:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 04:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 05:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.0;0;0.0
2025-04-02 05:15:00+00:00;0.0;0.0;0.08;0.192;0.0;0.192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.272;0;0.0
2025-04-02 05:30:00+00:00;0.0;0.0;0.304;0.672;0.0;0.672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;92;2;0.976;0;0.0
2025-04-02 05:45:00+00:00;0.008;0.0;0.62;1.232;0.008;0.224;0.0;0.0;1.008;0.0;0.0;0.0;3.032;0.0;0.0;1.008;100.0;0.0;;92;2;1.8599999999999999;0;0.0
2025-04-02 06:00:00+00:00;0.068;0.0;0.992;1.792;0.068;0.244;0.0;0.0;1.548;0.0;0.0;0.0;4.712;0.0;0.0;1.548;100.0;0.0;;92;2;2.852;0;0.0
2025-04-02 06:15:00+00:00;0.112;0.0;1.404;2.352;0.112;0.24;0.0;0.0;1.82;0.0;0.0;0.292;6.448;0.0;0.0;2.112;86.17424242424242;0.0;;92;2;3.868;0;0.292
2025-04-02 06:30:00+00:00;0.192;0.0;1.816;2.904;0.192;0.22;0.0;0.0;2.0;0.0;0.0;0.684;8.244;0.0;0.0;2.6839999999999997;74.5156482861401;0.0;;92;2;4.912;0;0.684
2025-04-02 06:45:00+00:00;0.264;0.0;2.252;3.44;0.264;3.44;0.0;0.0;0.0;0.0;0.0;0.0;0.264;0.0;0.0;0.0;;0.0;;92;2;5.956;0;0.0
